     COMPUTED NODAL POINT DISPLACEMENTS,
  NODE  R-COORD  Z-COORD  GRA DISP_R  GRA DISP_Z  SUR DISP_R  SUR DISP_Z
  1630    55.00   411.00   0.126E-04  -0.192E+00   0.675E-03  -0.219E-02
  1631    71.00   411.00   0.311E-04  -0.192E+00   0.376E-03  -0.136E-02
  1632   103.00   411.00   0.338E-04  -0.192E+00   0.125E-03  -0.626E-03
  1633   135.00   411.00   0.000E+00  -0.192E+00   0.000E+00  -0.453E-03
  1634     0.00   411.50   0.000E+00  -0.192E+00   0.000E+00  -0.172E-01
  1635     1.00   411.50  -0.597E-06  -0.192E+00   0.327E-03  -0.171E-01
  1636     2.00   411.50  -0.136E-05  -0.192E+00   0.647E-03  -0.170E-01
  1637     3.00   411.50  -0.212E-05  -0.192E+00   0.955E-03  -0.168E-01
  1638     4.00   411.50  -0.291E-05  -0.192E+00   0.125E-02  -0.165E-01
  1639     4.50   411.50  -0.336E-05  -0.192E+00   0.138E-02  -0.164E-01
  1640     5.00   411.50  -0.389E-05  -0.192E+00   0.151E-02  -0.162E-01
  1641     6.00   411.50  -0.505E-05  -0.192E+00   0.175E-02  -0.158E-01
  1642     7.00   411.50  -0.632E-05  -0.192E+00   0.196E-02  -0.153E-01
  1643     8.00   411.50  -0.770E-05  -0.192E+00   0.215E-02  -0.149E-01
  1644     9.00   411.50  -0.862E-05  -0.192E+00   0.230E-02  -0.143E-01
  1645    11.00   411.50  -0.107E-04  -0.192E+00   0.251E-02  -0.133E-01
  1646    15.00   411.50  -0.954E-05  -0.192E+00   0.264E-02  -0.111E-01
  1647    23.00   411.50  -0.145E-04  -0.192E+00   0.226E-02  -0.760E-02
  1648    39.00   411.50   0.109E-04  -0.192E+00   0.122E-02  -0.380E-02
  1649    71.00   411.50   0.304E-04  -0.192E+00   0.364E-03  -0.136E-02
  1650   135.00   411.50   0.000E+00  -0.192E+00   0.000E+00  -0.452E-03
  1651     0.00   412.00   0.000E+00  -0.192E+00   0.000E+00  -0.176E-01
  1652     0.50   412.00  -0.178E-06  -0.192E+00   0.168E-03  -0.175E-01
  1653     1.00   412.00  -0.480E-06  -0.192E+00   0.335E-03  -0.175E-01
  1654     1.50   412.00  -0.872E-06  -0.192E+00   0.500E-03  -0.175E-01
  1655     2.00   412.00  -0.129E-05  -0.192E+00   0.663E-03  -0.174E-01
  1656     2.50   412.00  -0.175E-05  -0.192E+00   0.822E-03  -0.173E-01
  1657     3.00   412.00  -0.219E-05  -0.192E+00   0.977E-03  -0.172E-01
  1658     3.50   412.00  -0.252E-05  -0.192E+00   0.113E-02  -0.170E-01
  1659     4.00   412.00  -0.286E-05  -0.192E+00   0.127E-02  -0.169E-01
  1660     4.25   412.00  -0.309E-05  -0.192E+00   0.134E-02  -0.168E-01
  1661     4.50   412.00  -0.336E-05  -0.192E+00   0.141E-02  -0.167E-01
  1662     4.75   412.00  -0.363E-05  -0.192E+00   0.148E-02  -0.166E-01
  1663     5.00   412.00  -0.388E-05  -0.192E+00   0.154E-02  -0.165E-01
  1664     5.50   412.00  -0.447E-05  -0.192E+00   0.167E-02  -0.163E-01
  1665     6.00   412.00  -0.506E-05  -0.192E+00   0.179E-02  -0.161E-01
  1666     6.50   412.00  -0.552E-05  -0.192E+00   0.190E-02  -0.159E-01
  1667     7.00   412.00  -0.609E-05  -0.192E+00   0.200E-02  -0.156E-01
  1668     7.50   412.00  -0.693E-05  -0.192E+00   0.210E-02  -0.154E-01
  1669     8.00   412.00  -0.778E-05  -0.192E+00   0.218E-02  -0.151E-01
  1670     8.50   412.00  -0.822E-05  -0.192E+00   0.226E-02  -0.149E-01
  1671     9.00   412.00  -0.845E-05  -0.192E+00   0.233E-02  -0.146E-01
  1672    10.00   412.00  -0.954E-05  -0.192E+00   0.245E-02  -0.140E-01
  1673    11.00   412.00  -0.107E-04  -0.192E+00   0.254E-02  -0.135E-01
  1674    13.00   412.00  -0.108E-04  -0.192E+00   0.264E-02  -0.123E-01
  1675    15.00   412.00  -0.928E-05  -0.192E+00   0.266E-02  -0.112E-01
  1676    19.00   412.00  -0.145E-04  -0.192E+00   0.251E-02  -0.927E-02
  1677    23.00   412.00  -0.150E-04  -0.193E+00   0.224E-02  -0.763E-02
  1678    31.00   412.00   0.546E-05  -0.193E+00   0.166E-02  -0.530E-02
  1679    39.00   412.00   0.942E-05  -0.192E+00   0.119E-02  -0.379E-02
  1680    55.00   412.00   0.114E-04  -0.193E+00   0.637E-03  -0.218E-02
  1681    71.00   412.00   0.297E-04  -0.192E+00   0.351E-03  -0.136E-02
  1682   103.00   412.00   0.327E-04  -0.192E+00   0.115E-03  -0.623E-03
  1683   135.00   412.00   0.000E+00  -0.192E+00   0.000E+00  -0.451E-03
  1684     0.00   412.50   0.000E+00  -0.192E+00   0.000E+00  -0.180E-01
  1685     1.00   412.50  -0.248E-06  -0.192E+00   0.342E-03  -0.179E-01
  1686     2.00   412.50  -0.116E-05  -0.192E+00   0.677E-03  -0.178E-01
  1687     3.00   412.50  -0.230E-05  -0.192E+00   0.998E-03  -0.175E-01
  1688     4.00   412.50  -0.294E-05  -0.192E+00   0.130E-02  -0.172E-01
  1689     4.50   412.50  -0.332E-05  -0.192E+00   0.144E-02  -0.171E-01
  1690     5.00   412.50  -0.386E-05  -0.192E+00   0.157E-02  -0.169E-01
  1691     6.00   412.50  -0.505E-05  -0.192E+00   0.182E-02  -0.164E-01
  1692     7.00   412.50  -0.593E-05  -0.192E+00   0.204E-02  -0.159E-01
  1693     8.00   412.50  -0.780E-05  -0.192E+00   0.222E-02  -0.154E-01
  1694     9.00   412.50  -0.817E-05  -0.192E+00   0.237E-02  -0.148E-01
  1695    11.00   412.50  -0.107E-04  -0.192E+00   0.257E-02  -0.137E-01
  1696    15.00   412.50  -0.919E-05  -0.192E+00   0.267E-02  -0.113E-01
  1697    23.00   412.50  -0.149E-04  -0.193E+00   0.223E-02  -0.765E-02
  1698    39.00   412.50   0.782E-05  -0.193E+00   0.117E-02  -0.379E-02
  1699    71.00   412.50   0.289E-04  -0.192E+00   0.338E-03  -0.136E-02
  1700   135.00   412.50   0.000E+00  -0.192E+00   0.000E+00  -0.450E-03
  1701     0.00   413.00   0.000E+00  -0.192E+00   0.000E+00  -0.184E-01
  1702     0.50   413.00   0.723E-08  -0.192E+00   0.175E-03  -0.184E-01
  1703     1.00   413.00  -0.829E-07  -0.192E+00   0.349E-03  -0.183E-01
  1704     1.50   413.00  -0.361E-06  -0.192E+00   0.521E-03  -0.183E-01
  1705     2.00   413.00  -0.102E-05  -0.192E+00   0.690E-03  -0.182E-01
  1706     2.50   413.00  -0.193E-05  -0.192E+00   0.856E-03  -0.181E-01
  1707     3.00   413.00  -0.249E-05  -0.192E+00   0.102E-02  -0.179E-01
  1708     3.50   413.00  -0.277E-05  -0.192E+00   0.117E-02  -0.178E-01
  1709     4.00   413.00  -0.310E-05  -0.192E+00   0.132E-02  -0.176E-01
  1710     4.25   413.00  -0.327E-05  -0.192E+00   0.139E-02  -0.175E-01
  1711     4.50   413.00  -0.347E-05  -0.192E+00   0.146E-02  -0.174E-01
  1712     4.75   413.00  -0.359E-05  -0.192E+00   0.153E-02  -0.173E-01
  1713     5.00   413.00  -0.378E-05  -0.192E+00   0.160E-02  -0.172E-01
  1714     5.50   413.00  -0.457E-05  -0.192E+00   0.173E-02  -0.170E-01
  1715     6.00   413.00  -0.515E-05  -0.192E+00   0.185E-02  -0.167E-01
  1716     6.50   413.00  -0.526E-05  -0.192E+00   0.196E-02  -0.165E-01
  1717     7.00   413.00  -0.563E-05  -0.192E+00   0.206E-02  -0.162E-01
  1718     7.50   413.00  -0.676E-05  -0.192E+00   0.216E-02  -0.160E-01
  1719     8.00   413.00  -0.785E-05  -0.192E+00   0.225E-02  -0.157E-01
  1720     8.50   413.00  -0.807E-05  -0.192E+00   0.232E-02  -0.154E-01
  1721     9.00   413.00  -0.781E-05  -0.192E+00   0.239E-02  -0.151E-01
  1722    10.00   413.00  -0.882E-05  -0.192E+00   0.251E-02  -0.145E-01
  1723    11.00   413.00  -0.104E-04  -0.192E+00   0.259E-02  -0.139E-01
  1724    13.00   413.00  -0.108E-04  -0.193E+00   0.268E-02  -0.126E-01
  1725    15.00   413.00  -0.911E-05  -0.193E+00   0.267E-02  -0.115E-01
  1726    19.00   413.00  -0.137E-04  -0.193E+00   0.249E-02  -0.938E-02
  1727    23.00   413.00  -0.147E-04  -0.193E+00   0.220E-02  -0.767E-02
  1728    31.00   413.00   0.255E-05  -0.193E+00   0.161E-02  -0.530E-02
  1729    39.00   413.00   0.612E-05  -0.193E+00   0.114E-02  -0.378E-02
  1730    55.00   413.00   0.102E-04  -0.193E+00   0.597E-03  -0.217E-02
  1731    71.00   413.00   0.281E-04  -0.192E+00   0.325E-03  -0.135E-02
  1732   103.00   413.00   0.314E-04  -0.192E+00   0.106E-03  -0.620E-03
  1733   135.00   413.00   0.000E+00  -0.192E+00   0.000E+00  -0.449E-03
  1734     0.00   413.50   0.000E+00  -0.193E+00   0.000E+00  -0.188E-01
  1735     1.00   413.50  -0.870E-07  -0.193E+00   0.355E-03  -0.188E-01
  1736     2.00   413.50  -0.104E-05  -0.192E+00   0.701E-03  -0.186E-01
  1737     3.00   413.50  -0.266E-05  -0.192E+00   0.103E-02  -0.183E-01
  1738     4.00   413.50  -0.306E-05  -0.192E+00   0.134E-02  -0.180E-01
  1739     4.50   413.50  -0.349E-05  -0.192E+00   0.149E-02  -0.178E-01
  1740     5.00   413.50  -0.346E-05  -0.192E+00   0.162E-02  -0.176E-01
  1741     6.00   413.50  -0.537E-05  -0.193E+00   0.187E-02  -0.171E-01
  1742     7.00   413.50  -0.491E-05  -0.193E+00   0.209E-02  -0.165E-01
  1743     8.00   413.50  -0.802E-05  -0.193E+00   0.227E-02  -0.159E-01
  1744     9.00   413.50  -0.709E-05  -0.193E+00   0.242E-02  -0.153E-01
  1745    11.00   413.50  -0.101E-04  -0.193E+00   0.261E-02  -0.140E-01
  1746    15.00   413.50  -0.964E-05  -0.193E+00   0.267E-02  -0.116E-01
  1747    23.00   413.50  -0.131E-04  -0.193E+00   0.218E-02  -0.769E-02
  1748    39.00   413.50   0.442E-05  -0.193E+00   0.111E-02  -0.378E-02
  1749    71.00   413.50   0.273E-04  -0.192E+00   0.312E-03  -0.135E-02
  1750   135.00   413.50   0.000E+00  -0.192E+00   0.000E+00  -0.448E-03
  1751     0.00   414.00   0.000E+00  -0.193E+00   0.000E+00  -0.192E-01
  1752     0.50   414.00  -0.475E-06  -0.193E+00   0.180E-03  -0.192E-01
  1753     1.00   414.00  -0.717E-06  -0.193E+00   0.360E-03  -0.192E-01
  1754     1.50   414.00  -0.889E-06  -0.193E+00   0.537E-03  -0.191E-01
  1755     2.00   414.00  -0.143E-05  -0.193E+00   0.711E-03  -0.190E-01
  1756     2.50   414.00  -0.213E-05  -0.193E+00   0.881E-03  -0.189E-01
  1757     3.00   414.00  -0.239E-05  -0.193E+00   0.105E-02  -0.188E-01
  1758     3.50   414.00  -0.268E-05  -0.193E+00   0.121E-02  -0.186E-01
  1759     4.00   414.00  -0.332E-05  -0.193E+00   0.136E-02  -0.184E-01
  1760     4.25   414.00  -0.358E-05  -0.193E+00   0.143E-02  -0.183E-01
  1761     4.50   414.00  -0.372E-05  -0.193E+00   0.150E-02  -0.182E-01
  1762     4.75   414.00  -0.376E-05  -0.193E+00   0.157E-02  -0.181E-01
  1763     5.00   414.00  -0.390E-05  -0.193E+00   0.164E-02  -0.179E-01
  1764     5.50   414.00  -0.443E-05  -0.193E+00   0.177E-02  -0.177E-01
  1765     6.00   414.00  -0.487E-05  -0.193E+00   0.189E-02  -0.174E-01
  1766     6.50   414.00  -0.528E-05  -0.193E+00   0.200E-02  -0.171E-01
  1767     7.00   414.00  -0.560E-05  -0.193E+00   0.211E-02  -0.168E-01
  1768     7.50   414.00  -0.600E-05  -0.193E+00   0.220E-02  -0.165E-01
  1769     8.00   414.00  -0.652E-05  -0.193E+00   0.229E-02  -0.162E-01
  1770     8.50   414.00  -0.707E-05  -0.193E+00   0.236E-02  -0.159E-01
  1771     9.00   414.00  -0.731E-05  -0.193E+00   0.243E-02  -0.156E-01
  1772    10.00   414.00  -0.785E-05  -0.193E+00   0.254E-02  -0.149E-01
  1773    11.00   414.00  -0.863E-05  -0.193E+00   0.262E-02  -0.142E-01
  1774    13.00   414.00  -0.983E-05  -0.193E+00   0.269E-02  -0.129E-01
  1775    15.00   414.00  -0.107E-04  -0.193E+00   0.266E-02  -0.117E-01
  1776    19.00   414.00  -0.122E-04  -0.193E+00   0.246E-02  -0.949E-02
  1777    23.00   414.00  -0.110E-04  -0.193E+00   0.215E-02  -0.771E-02
  1778    31.00   414.00  -0.196E-05  -0.193E+00   0.154E-02  -0.530E-02
  1779    39.00   414.00   0.258E-05  -0.193E+00   0.108E-02  -0.377E-02
  1780    55.00   414.00   0.928E-05  -0.193E+00   0.554E-03  -0.216E-02
  1781    71.00   414.00   0.265E-04  -0.193E+00   0.299E-03  -0.135E-02
  1782   103.00   414.00   0.300E-04  -0.192E+00   0.961E-04  -0.617E-03
  1783   135.00   414.00   0.000E+00  -0.192E+00   0.000E+00  -0.448E-03
  1784     0.00   414.00   0.000E+00  -0.193E+00   0.000E+00  -0.192E-01
  1785     0.50   414.00  -0.258E-06  -0.193E+00   0.218E-03  -0.192E-01
  1786     1.00   414.00  -0.581E-06  -0.193E+00   0.433E-03  -0.192E-01
  1787     1.50   414.00  -0.106E-05  -0.193E+00   0.646E-03  -0.191E-01
  1788     2.00   414.00  -0.159E-05  -0.193E+00   0.855E-03  -0.190E-01
  1789     2.50   414.00  -0.220E-05  -0.193E+00   0.106E-02  -0.189E-01
  1790     3.00   414.00  -0.278E-05  -0.193E+00   0.126E-02  -0.188E-01
  1791     3.50   414.00  -0.318E-05  -0.193E+00   0.145E-02  -0.186E-01
  1792     4.00   414.00  -0.354E-05  -0.193E+00   0.163E-02  -0.184E-01
  1793     4.25   414.00  -0.377E-05  -0.193E+00   0.172E-02  -0.183E-01
  1794     4.50   414.00  -0.403E-05  -0.193E+00   0.180E-02  -0.182E-01
  1795     4.75   414.00  -0.419E-05  -0.193E+00   0.188E-02  -0.181E-01
  1796     5.00   414.00  -0.435E-05  -0.193E+00   0.196E-02  -0.179E-01
  1797     5.50   414.00  -0.507E-05  -0.193E+00   0.212E-02  -0.177E-01
  1798     6.00   414.00  -0.579E-05  -0.193E+00   0.226E-02  -0.174E-01
  1799     6.50   414.00  -0.602E-05  -0.193E+00   0.239E-02  -0.171E-01
  1800     7.00   414.00  -0.629E-05  -0.193E+00   0.251E-02  -0.168E-01
  1801     7.50   414.00  -0.733E-05  -0.193E+00   0.261E-02  -0.165E-01
  1802     8.00   414.00  -0.830E-05  -0.193E+00   0.271E-02  -0.162E-01
  1803     8.50   414.00  -0.837E-05  -0.193E+00   0.279E-02  -0.159E-01
  1804     9.00   414.00  -0.834E-05  -0.193E+00   0.287E-02  -0.156E-01
  1805    10.00   414.00  -0.956E-05  -0.193E+00   0.298E-02  -0.149E-01
  1806    11.00   414.00  -0.108E-04  -0.193E+00   0.306E-02  -0.142E-01
  1807    13.00   414.00  -0.114E-04  -0.193E+00   0.311E-02  -0.129E-01
  1808    15.00   414.00  -0.108E-04  -0.193E+00   0.305E-02  -0.117E-01
  1809    19.00   414.00  -0.148E-04  -0.193E+00   0.276E-02  -0.949E-02
  1810    23.00   414.00  -0.158E-04  -0.193E+00   0.236E-02  -0.771E-02
  1811    31.00   414.00  -0.346E-05  -0.193E+00   0.165E-02  -0.530E-02
  1812    39.00   414.00   0.650E-06  -0.193E+00   0.112E-02  -0.377E-02
  1813    55.00   414.00   0.967E-05  -0.193E+00   0.574E-03  -0.216E-02
  1814    71.00   414.00   0.279E-04  -0.193E+00   0.303E-03  -0.135E-02
  1815   103.00   414.00   0.322E-04  -0.192E+00   0.983E-04  -0.617E-03
  1816   135.00   414.00   0.000E+00  -0.192E+00   0.000E+00  -0.448E-03
  1817     0.00   414.00   0.000E+00  -0.193E+00   0.000E+00  -0.192E-01
  1818     0.50   414.00  -0.257E-06  -0.193E+00   0.218E-03  -0.192E-01
  1819     1.00   414.00  -0.580E-06  -0.193E+00   0.433E-03  -0.192E-01
  1820     1.50   414.00  -0.106E-05  -0.193E+00   0.646E-03  -0.191E-01
  1821     2.00   414.00  -0.159E-05  -0.193E+00   0.855E-03  -0.190E-01
  1822     2.50   414.00  -0.220E-05  -0.193E+00   0.106E-02  -0.189E-01
  1823     3.00   414.00  -0.278E-05  -0.193E+00   0.126E-02  -0.188E-01
  1824     3.50   414.00  -0.318E-05  -0.193E+00   0.145E-02  -0.186E-01
  1825     4.00   414.00  -0.353E-05  -0.193E+00   0.163E-02  -0.184E-01
  1826     4.25   414.00  -0.377E-05  -0.193E+00   0.172E-02  -0.183E-01
  1827     4.50   414.00  -0.403E-05  -0.193E+00   0.180E-02  -0.182E-01
  1828     4.75   414.00  -0.419E-05  -0.193E+00   0.188E-02  -0.181E-01
  1829     5.00   414.00  -0.435E-05  -0.193E+00   0.196E-02  -0.179E-01
  1830     5.50   414.00  -0.507E-05  -0.193E+00   0.212E-02  -0.177E-01
  1831     6.00   414.00  -0.580E-05  -0.193E+00   0.226E-02  -0.174E-01
  1832     6.50   414.00  -0.602E-05  -0.193E+00   0.239E-02  -0.171E-01
  1833     7.00   414.00  -0.629E-05  -0.193E+00   0.251E-02  -0.168E-01
  1834     7.50   414.00  -0.733E-05  -0.193E+00   0.261E-02  -0.165E-01
  1835     8.00   414.00  -0.831E-05  -0.193E+00   0.271E-02  -0.162E-01
  1836     8.50   414.00  -0.837E-05  -0.193E+00   0.279E-02  -0.159E-01
  1837     9.00   414.00  -0.834E-05  -0.193E+00   0.287E-02  -0.156E-01
  1838    10.00   414.00  -0.956E-05  -0.193E+00   0.298E-02  -0.149E-01
  1839    11.00   414.00  -0.108E-04  -0.193E+00   0.306E-02  -0.142E-01
  1840    13.00   414.00  -0.114E-04  -0.193E+00   0.311E-02  -0.129E-01
  1841    15.00   414.00  -0.108E-04  -0.193E+00   0.305E-02  -0.117E-01
  1842    19.00   414.00  -0.148E-04  -0.193E+00   0.276E-02  -0.949E-02
  1843    23.00   414.00  -0.158E-04  -0.193E+00   0.236E-02  -0.771E-02
  1844    31.00   414.00  -0.346E-05  -0.193E+00   0.165E-02  -0.530E-02
  1845    39.00   414.00   0.648E-06  -0.193E+00   0.112E-02  -0.377E-02
  1846    55.00   414.00   0.967E-05  -0.193E+00   0.574E-03  -0.216E-02
  1847    71.00   414.00   0.279E-04  -0.193E+00   0.303E-03  -0.135E-02
  1848   103.00   414.00   0.322E-04  -0.192E+00   0.983E-04  -0.617E-03
  1849   135.00   414.00   0.000E+00  -0.192E+00   0.000E+00  -0.448E-03
  1850     0.00   414.50   0.000E+00  -0.193E+00   0.000E+00  -0.198E-01
  1851     1.00   414.50  -0.118E-05  -0.193E+00   0.430E-03  -0.197E-01
  1852     2.00   414.50  -0.191E-05  -0.193E+00   0.849E-03  -0.195E-01
  1853     3.00   414.50  -0.239E-05  -0.193E+00   0.125E-02  -0.192E-01
  1854     4.00   414.50  -0.354E-05  -0.193E+00   0.162E-02  -0.189E-01
  1855     4.50   414.50  -0.394E-05  -0.193E+00   0.179E-02  -0.186E-01
  1856     5.00   414.50  -0.474E-05  -0.193E+00   0.195E-02  -0.184E-01
  1857     6.00   414.50  -0.488E-05  -0.193E+00   0.224E-02  -0.178E-01
  1858     7.00   414.50  -0.683E-05  -0.193E+00   0.249E-02  -0.172E-01
  1859     8.00   414.50  -0.609E-05  -0.193E+00   0.269E-02  -0.166E-01
  1860     9.00   414.50  -0.829E-05  -0.193E+00   0.285E-02  -0.159E-01
  1861    11.00   414.50  -0.876E-05  -0.193E+00   0.303E-02  -0.145E-01
  1862    15.00   414.50  -0.118E-04  -0.193E+00   0.303E-02  -0.118E-01
  1863    23.00   414.50  -0.121E-04  -0.193E+00   0.232E-02  -0.775E-02
  1864    39.00   414.50  -0.298E-06  -0.193E+00   0.109E-02  -0.377E-02
  1865    71.00   414.50   0.268E-04  -0.193E+00   0.289E-03  -0.135E-02
  1866   135.00   414.50   0.000E+00  -0.192E+00   0.000E+00  -0.447E-03
  1867     0.00   415.00   0.000E+00  -0.193E+00   0.000E+00  -0.203E-01
  1868     0.50   415.00  -0.608E-06  -0.193E+00   0.216E-03  -0.203E-01
  1869     1.00   415.00  -0.117E-05  -0.193E+00   0.431E-03  -0.202E-01
  1870     1.50   415.00  -0.165E-05  -0.193E+00   0.643E-03  -0.202E-01
  1871     2.00   415.00  -0.188E-05  -0.193E+00   0.850E-03  -0.201E-01
  1872     2.50   415.00  -0.195E-05  -0.193E+00   0.105E-02  -0.199E-01
  1873     3.00   415.00  -0.236E-05  -0.193E+00   0.125E-02  -0.198E-01
  1874     3.50   415.00  -0.294E-05  -0.193E+00   0.144E-02  -0.196E-01
  1875     4.00   415.00  -0.339E-05  -0.193E+00   0.162E-02  -0.193E-01
  1876     4.25   415.00  -0.361E-05  -0.193E+00   0.170E-02  -0.192E-01
  1877     4.50   415.00  -0.384E-05  -0.193E+00   0.179E-02  -0.191E-01
  1878     4.75   415.00  -0.410E-05  -0.193E+00   0.187E-02  -0.190E-01
  1879     5.00   415.00  -0.429E-05  -0.193E+00   0.195E-02  -0.188E-01
  1880     5.50   415.00  -0.446E-05  -0.193E+00   0.210E-02  -0.186E-01
  1881     6.00   415.00  -0.480E-05  -0.193E+00   0.224E-02  -0.183E-01
  1882     6.50   415.00  -0.541E-05  -0.193E+00   0.237E-02  -0.179E-01
  1883     7.00   415.00  -0.589E-05  -0.193E+00   0.248E-02  -0.176E-01
  1884     7.50   415.00  -0.582E-05  -0.193E+00   0.259E-02  -0.173E-01
  1885     8.00   415.00  -0.578E-05  -0.193E+00   0.268E-02  -0.169E-01
  1886     8.50   415.00  -0.630E-05  -0.193E+00   0.277E-02  -0.166E-01
  1887     9.00   415.00  -0.720E-05  -0.193E+00   0.284E-02  -0.162E-01
  1888    10.00   415.00  -0.774E-05  -0.193E+00   0.295E-02  -0.155E-01
  1889    11.00   415.00  -0.780E-05  -0.193E+00   0.302E-02  -0.148E-01
  1890    13.00   415.00  -0.925E-05  -0.193E+00   0.306E-02  -0.133E-01
  1891    15.00   415.00  -0.122E-04  -0.193E+00   0.300E-02  -0.120E-01
  1892    19.00   415.00  -0.120E-04  -0.193E+00   0.269E-02  -0.965E-02
  1893    23.00   415.00  -0.872E-05  -0.193E+00   0.228E-02  -0.780E-02
  1894    31.00   415.00  -0.746E-05  -0.193E+00   0.157E-02  -0.531E-02
  1895    39.00   415.00  -0.111E-05  -0.193E+00   0.105E-02  -0.377E-02
  1896    55.00   415.00   0.822E-05  -0.193E+00   0.528E-03  -0.216E-02
  1897    71.00   415.00   0.257E-04  -0.193E+00   0.275E-03  -0.135E-02
  1898   103.00   415.00   0.289E-04  -0.192E+00   0.882E-04  -0.617E-03
  1899   135.00   415.00   0.000E+00  -0.192E+00   0.000E+00  -0.445E-03
  1900     0.00   415.50   0.000E+00  -0.193E+00   0.000E+00  -0.209E-01
  1901     1.00   415.50  -0.108E-05  -0.193E+00   0.434E-03  -0.208E-01
  1902     2.00   415.50  -0.174E-05  -0.193E+00   0.858E-03  -0.206E-01
  1903     3.00   415.50  -0.233E-05  -0.193E+00   0.126E-02  -0.203E-01
  1904     4.00   415.50  -0.319E-05  -0.193E+00   0.163E-02  -0.198E-01
  1905     4.50   415.50  -0.361E-05  -0.193E+00   0.180E-02  -0.196E-01
  1906     5.00   415.50  -0.390E-05  -0.193E+00   0.196E-02  -0.193E-01
  1907     6.00   415.50  -0.452E-05  -0.193E+00   0.225E-02  -0.187E-01
  1908     7.00   415.50  -0.516E-05  -0.193E+00   0.249E-02  -0.180E-01
  1909     8.00   415.50  -0.539E-05  -0.193E+00   0.269E-02  -0.173E-01
  1910     9.00   415.50  -0.633E-05  -0.193E+00   0.284E-02  -0.166E-01
  1911    11.00   415.50  -0.698E-05  -0.193E+00   0.301E-02  -0.150E-01
  1912    15.00   415.50  -0.119E-04  -0.193E+00   0.297E-02  -0.121E-01
  1913    23.00   415.50  -0.707E-05  -0.193E+00   0.224E-02  -0.784E-02
  1914    39.00   415.50  -0.209E-05  -0.193E+00   0.101E-02  -0.378E-02
  1915    71.00   415.50   0.245E-04  -0.193E+00   0.261E-03  -0.135E-02
  1916   135.00   415.50   0.000E+00  -0.192E+00   0.000E+00  -0.444E-03
  1917     0.00   416.00   0.000E+00  -0.193E+00   0.000E+00  -0.214E-01
  1918     0.50   416.00  -0.492E-06  -0.193E+00   0.221E-03  -0.214E-01
  1919     1.00   416.00  -0.940E-06  -0.193E+00   0.441E-03  -0.214E-01
  1920     1.50   416.00  -0.131E-05  -0.193E+00   0.658E-03  -0.213E-01
  1921     2.00   416.00  -0.161E-05  -0.193E+00   0.870E-03  -0.212E-01
