

%-------------------------------------------------------------------------------------------------------%
                  2D Axisymmetric Finite Element Analysis (Linear Elastic version)
%-------------------------------------------------------------------------------------------------------%


%---------------------------------------------------------------%
                 FEM Program Standard Output
%---------------------------------------------------------------%

                     Nodal Displacements (in.): 

              Nodal Index  |      Displacement (R, Z)
                  052      |      (-7.814572e-07, -1.252082e-06, -2.011108e-07, 5.648827e-06)
                  053      |      (-1.202865e-06, -1.192397e-06, 5.922418e-07, 6.884039e-06)
                  054      |      (-2.241365e-07, -1.017425e-06, 5.885450e-07, 3.402218e-06)
                  055      |      (3.395508e-07, -5.279976e-07, 8.454549e-08, 9.642717e-07)
                  056      |      (2.643104e-07, -1.577778e-07, -5.398475e-08, -1.287020e-07)
                  057      |      (1.815667e-07, -2.109800e-09, -9.972030e-08, -1.748995e-07)
                  058      |      (4.888311e-07, 4.888311e-07, -1.739078e-06, 1.284831e-08)
                  059      |      (4.962823e-07, 4.925567e-07, -1.744411e-06, 7.595010e-07)
                  060      |      (5.006176e-07, 4.960300e-07, -1.754438e-06, 1.537235e-06)
                  061      |      (5.174161e-07, 5.001464e-07, -1.769829e-06, 2.278945e-06)
                  062      |      (5.419882e-07, 5.068291e-07, -1.785521e-06, 3.094884e-06)
                  063      |      (5.588534e-07, 5.160500e-07, -1.799115e-06, 3.838079e-06)
                  064      |      (5.796024e-07, 5.242845e-07, -1.787467e-06, 4.701386e-06)
                  065      |      (5.114609e-07, 5.278979e-07, -1.667769e-06, 5.404181e-06)
                  066      |      (4.218490e-07, 5.210397e-07, -1.466027e-06, 6.320634e-06)
                  067      |      (2.357775e-07, 4.988679e-07, -1.190847e-06, 6.607157e-06)
                  068      |      (-3.468857e-08, 4.615462e-07, -8.413272e-07, 7.298354e-06)
                  069      |      (-1.723598e-07, 2.911174e-07, -1.360270e-07, 4.823706e-06)
                  070      |      (-1.382967e-07, 1.858028e-07, -1.234146e-07, 3.827162e-06)
                  071      |      (-4.473140e-08, 1.182899e-07, -8.755131e-08, 1.724279e-06)
                  072      |      (-2.877053e-08, 8.494268e-08, -6.476051e-08, 1.054981e-06)
                  073      |      (-3.963471e-08, 5.096036e-08, -2.075275e-08, 4.275299e-07)
                  074      |      (-4.712683e-08, 3.016600e-08, 3.626807e-09, -1.296533e-07)
                  075      |      (-3.892516e-08, 9.780747e-09, 1.547175e-08, 1.270450e-07)
                  076      |      (-3.090167e-08, 4.536710e-10, 1.557124e-08, -1.745202e-07)
                  077      |      (2.507631e-06, 2.507631e-06, -3.578535e-06, 2.493086e-08)
                  078      |      (2.470973e-06, 2.488380e-06, -3.554974e-06, 1.406685e-06)
                  079      |      (2.360354e-06, 2.452149e-06, -3.476061e-06, 2.832434e-06)
                  080      |      (2.150650e-06, 2.385819e-06, -3.283208e-06, 4.261888e-06)
                  081      |      (1.729188e-06, 2.275768e-06, -2.863341e-06, 5.520566e-06)
                  082      |      (1.080821e-06, 2.106647e-06, -2.228659e-06, 6.434587e-06)
                  083      |      (-2.436700e-08, 1.388243e-06, -8.525946e-07, 3.498720e-06)
                  084      |      (-3.984687e-07, 6.978173e-07, -2.120248e-07, 9.534708e-07)
                  085      |      (-3.587913e-07, 2.181585e-07, 6.105458e-08, -1.347970e-07)
                  086      |      (-2.432876e-07, 3.021504e-09, 1.309877e-07, -1.743754e-07)
                  087      |      (4.592948e-06, 4.592948e-06, -5.416295e-06, 1.799813e-08)
                  088      |      (4.546201e-06, 4.569575e-06, -5.397958e-06, 6.059265e-07)
                  089      |      (4.502009e-06, 4.546909e-06, -5.353334e-06, 1.233624e-06)
                  090      |      (4.369715e-06, 4.509889e-06, -5.271699e-06, 1.825580e-06)
                  091      |      (4.238782e-06, 4.457952e-06, -5.159302e-06, 2.499342e-06)
                  092      |      (4.012463e-06, 4.391890e-06, -5.007231e-06, 3.049138e-06)
                  093      |      (3.778754e-06, 4.309412e-06, -4.810161e-06, 3.727704e-06)
                  094      |      (3.429118e-06, 4.208518e-06, -4.540607e-06, 4.150198e-06)
                  095      |      (3.077891e-06, 4.089195e-06, -4.206352e-06, 4.696756e-06)
                  096      |      (2.675698e-06, 3.954419e-06, -3.916515e-06, 4.880689e-06)
                  097      |      (2.198763e-06, 3.803677e-06, -3.598827e-06, 5.597991e-06)
                  098      |      (1.085922e-06, 3.190684e-06, -2.425946e-06, 3.663605e-06)
                  099      |      (6.696403e-08, 2.606185e-06, -1.593550e-06, 3.011853e-06)
                  100      |      (-3.499723e-07, 1.845931e-06, -8.911438e-07, 1.273851e-06)
                  101      |      (-7.779574e-07, 1.312853e-06, -3.677801e-07, 7.982125e-07)
                  102      |      (-7.662787e-07, 7.329044e-07, 5.229821e-09, 3.072960e-07)
                  103      |      (-6.722216e-07, 4.061403e-07, 1.189877e-07, -1.150146e-07)
                  104      |      (-5.212996e-07, 1.368584e-07, 2.024977e-07, 1.028069e-07)
                  105      |      (-4.557864e-07, 5.583386e-09, 2.488268e-07, -1.752195e-07)
                  106      |      (6.827802e-06, 6.827802e-06, -7.746706e-06, 1.349805e-08)
                  107      |      (6.682159e-06, 6.754532e-06, -7.640162e-06, 6.815079e-07)
                  108      |      (6.259847e-06, 6.612280e-06, -7.331228e-06, 1.381343e-06)
                  109      |      (5.545320e-06, 6.375287e-06, -6.797242e-06, 2.062537e-06)
                  110      |      (4.561391e-06, 6.046137e-06, -6.040553e-06, 2.587078e-06)
                  111      |      (3.247586e-06, 5.629008e-06, -5.043261e-06, 3.155197e-06)
                  112      |      (1.083635e-07, 3.874836e-06, -2.282043e-06, 1.754866e-06)
                  113      |      (-1.152936e-06, 1.936855e-06, -5.103016e-07, 4.583975e-07)
                  114      |      (-9.886885e-07, 5.935844e-07, 1.781404e-07, -9.765364e-08)
                  115      |      (-6.727930e-07, 8.080154e-09, 3.672564e-07, -1.769034e-07)
                  116      |      (9.298866e-06, 9.298866e-06, -2.071473e-05, -1.210905e-08)
                  117      |      (9.196780e-06, 9.247823e-06, -2.065262e-05, 5.409859e-07)
                  118      |      (9.099946e-06, 9.198423e-06, -2.049142e-05, 1.101813e-06)
                  119      |      (8.811551e-06, 9.117258e-06, -2.021295e-05, 1.592532e-06)
                  120      |      (8.514909e-06, 9.004229e-06, -1.983353e-05, 2.129368e-06)
                  121      |      (8.018765e-06, 8.856380e-06, -1.931274e-05, 2.503646e-06)
                  122      |      (7.505586e-06, 8.675526e-06, -1.869234e-05, 2.956631e-06)
                  123      |      (6.846623e-06, 8.460142e-06, -1.801963e-05, 3.122637e-06)
                  124      |      (6.201584e-06, 8.218387e-06, -1.725269e-05, 3.389221e-06)
                  125      |      (5.419319e-06, 7.950461e-06, -1.626513e-05, 3.245877e-06)
                  126      |      (4.305174e-06, 7.651915e-06, -1.515702e-05, 3.744912e-06)
                  127      |      (2.063959e-06, 6.358969e-06, -1.208000e-05, 1.150730e-06)
                  128      |      (5.535344e-08, 5.192825e-06, -9.357700e-06, -6.924838e-07)
                  129      |      (-8.089024e-07, 3.630174e-06, -6.679792e-06, -5.462500e-06)
                  130      |      (-1.558565e-06, 2.568179e-06, -4.840103e-06, -8.411276e-06)
                  131      |      (-1.528090e-06, 1.422749e-06, -2.707511e-06, -1.164204e-05)
                  132      |      (-1.310217e-06, 7.817969e-07, -1.688728e-06, -1.244865e-05)
                  133      |      (-1.001828e-06, 2.644887e-07, -5.056460e-08, -7.599405e-06)
                  134      |      (-8.900563e-07, 1.131784e-08, 2.710935e-07, -1.795618e-07)
                  135      |      (1.072615e-05, 1.072615e-05, -3.374348e-05, -1.822025e-09)
                  136      |      (1.051898e-05, 1.062189e-05, -3.344266e-05, 2.310977e-06)
                  137      |      (9.913539e-06, 1.041970e-05, -3.252948e-05, 4.439620e-06)
                  138      |      (8.917509e-06, 1.008547e-05, -3.102112e-05, 6.156305e-06)
                  139      |      (7.537838e-06, 9.624818e-06, -2.895770e-05, 7.170758e-06)
                  140      |      (5.795083e-06, 9.044117e-06, -2.644056e-05, 7.659575e-06)
                  141      |      (1.220068e-06, 6.587886e-06, -1.819199e-05, 5.485617e-07)
                  142      |      (-1.237932e-06, 3.677812e-06, -1.037051e-05, -1.330490e-05)
                  143      |      (-1.793019e-06, 1.372370e-06, -3.631229e-06, -2.147661e-05)
                  144      |      (-1.905352e-06, 1.365260e-08, 1.033589e-06, -1.568140e-07)
                  145      |      (1.190541e-05, 1.190541e-05, -3.617032e-05, 6.980873e-09)
                  146      |      (1.179577e-05, 1.185059e-05, -3.609341e-05, 1.251695e-06)
                  147      |      (1.169419e-05, 1.179758e-05, -3.586328e-05, 2.502543e-06)
                  148      |      (1.138752e-05, 1.171208e-05, -3.547521e-05, 3.653467e-06)
                  149      |      (1.107999e-05, 1.159168e-05, -3.493587e-05, 4.806317e-06)
                  150      |      (1.059037e-05, 1.144099e-05, -3.426361e-05, 5.742353e-06)
                  151      |      (1.008846e-05, 1.125793e-05, -3.345239e-05, 6.683306e-06)
                  152      |      (9.383262e-06, 1.104013e-05, -3.245659e-05, 7.255498e-06)
                  153      |      (8.711771e-06, 1.078916e-05, -3.135371e-05, 7.882533e-06)
                  154      |      (7.990427e-06, 1.051978e-05, -3.027257e-05, 7.800431e-06)
                  155      |      (7.175272e-06, 1.022938e-05, -2.912748e-05, 8.385598e-06)
                  156      |      (4.717262e-06, 9.020186e-06, -2.463474e-05, 5.673158e-06)
                  157      |      (2.282105e-06, 7.801744e-06, -2.058243e-05, 2.871897e-06)
                  158      |      (6.403086e-07, 6.029755e-06, -1.546975e-05, -4.565739e-06)
                  159      |      (-9.331872e-07, 4.665223e-06, -1.165549e-05, -9.859266e-06)
                  160      |      (-1.647778e-06, 3.007304e-06, -6.714461e-06, -1.627122e-05)
                  161      |      (-2.225451e-06, 1.905884e-06, -3.670564e-06, -1.840708e-05)
                  162      |      (-2.452050e-06, 7.404289e-07, 5.204155e-07, -1.189872e-05)
                  163      |      (-2.841496e-06, 1.953024e-08, 1.880646e-06, -1.563882e-07)
                  164      |      (1.285555e-05, 1.285555e-05, -3.772412e-05, -1.676985e-10)
                  165      |      (1.264486e-05, 1.274921e-05, -3.741984e-05, 2.588377e-06)
                  166      |      (1.204053e-05, 1.254639e-05, -3.652190e-05, 4.967524e-06)
                  167      |      (1.107211e-05, 1.221623e-05, -3.507131e-05, 6.907983e-06)
                  168      |      (9.778120e-06, 1.176904e-05, -3.314168e-05, 8.157298e-06)
                  169      |      (8.311945e-06, 1.123144e-05, -3.098273e-05, 9.004754e-06)
                  170      |      (3.296578e-06, 8.843461e-06, -2.243533e-05, 4.911539e-06)
                  171      |      (-6.292297e-07, 5.532422e-06, -1.273298e-05, -6.673505e-06)
                  172      |      (-2.591149e-06, 2.379406e-06, -3.716810e-06, -1.528166e-05)
                  173      |      (-3.667119e-06, 2.014766e-08, 2.515101e-06, -1.494242e-07)
                  174      |      (1.361105e-05, 1.361105e-05, -3.928382e-05, -4.310271e-09)
                  175      |      (1.350478e-05, 1.355791e-05, -3.920548e-05, 1.341033e-06)
                  176      |      (1.340364e-05, 1.350638e-05, -3.898450e-05, 2.680976e-06)
                  177      |      (1.311426e-05, 1.342366e-05, -3.861840e-05, 3.920304e-06)
                  178      |      (1.282240e-05, 1.330955e-05, -3.811448e-05, 5.149916e-06)
                  179      |      (1.235310e-05, 1.316537e-05, -3.747129e-05, 6.180325e-06)
                  180      |      (1.187221e-05, 1.299062e-05, -3.670535e-05, 7.172228e-06)
                  181      |      (1.127343e-05, 1.278754e-05, -3.583676e-05, 7.887647e-06)
                  182      |      (1.066337e-05, 1.256129e-05, -3.488338e-05, 8.599621e-06)
                  183      |      (1.000422e-05, 1.231274e-05, -3.385572e-05, 8.867544e-06)
                  184      |      (9.289748e-06, 1.205146e-05, -3.283044e-05, 9.734117e-06)
                  185      |      (6.750456e-06, 1.091036e-05, -2.844306e-05, 8.493081e-06)
                  186      |      (4.205709e-06, 9.717774e-06, -2.429870e-05, 6.929083e-06)
                  187      |      (1.888035e-06, 7.846199e-06, -1.849574e-05, 1.056355e-06)
                  188      |      (-3.482938e-07, 6.283833e-06, -1.379729e-05, -3.467512e-06)
                  189      |      (-1.690983e-06, 4.247429e-06, -7.795606e-06, -9.531896e-06)
                  190      |      (-2.911090e-06, 2.794911e-06, -3.751062e-06, -1.217911e-05)
                  191      |      (-3.599842e-06, 1.121077e-06, 1.354238e-06, -8.267952e-06)
                  192      |      (-4.411467e-06, 2.514072e-08, 3.174597e-06, -1.600825e-07)
                  193      |      (1.418158e-05, 1.418158e-05, -4.013800e-05, -1.147264e-08)
                  194      |      (1.398381e-05, 1.408195e-05, -3.985459e-05, 2.724084e-06)
                  195      |      (1.342497e-05, 1.389342e-05, -3.902454e-05, 5.246831e-06)
                  196      |      (1.252913e-05, 1.358852e-05, -3.768784e-05, 7.353786e-06)
                  197      |      (1.138690e-05, 1.318207e-05, -3.596245e-05, 8.899379e-06)
                  198      |      (1.006572e-05, 1.269809e-05, -3.399346e-05, 1.027133e-05)
                  199      |      (4.995610e-06, 1.043212e-05, -2.561425e-05, 8.681531e-06)
                  200      |      (-6.769849e-08, 6.916025e-06, -1.462747e-05, -4.220622e-07)
                  201      |      (-3.192526e-06, 3.148899e-06, -3.789536e-06, -9.086271e-06)
                  202      |      (-5.020983e-06, 2.504278e-08, 3.622077e-06, -1.633085e-07)
                  203      |      (1.458748e-05, 1.458748e-05, -4.099739e-05, -1.015634e-08)
                  204      |      (1.449147e-05, 1.453948e-05, -4.092923e-05, 1.388850e-06)
                  205      |      (1.439963e-05, 1.449291e-05, -4.072910e-05, 2.778503e-06)
                  206      |      (1.413476e-05, 1.441741e-05, -4.039539e-05, 4.078460e-06)
                  207      |      (1.386693e-05, 1.431305e-05, -3.993663e-05, 5.366443e-06)
                  208      |      (1.344756e-05, 1.418205e-05, -3.936229e-05, 6.478328e-06)
                  209      |      (1.302621e-05, 1.402453e-05, -3.867810e-05, 7.564680e-06)
                  210      |      (1.248959e-05, 1.384359e-05, -3.790625e-05, 8.419303e-06)
                  211      |      (1.194950e-05, 1.364077e-05, -3.704888e-05, 9.259726e-06)
                  212      |      (1.134116e-05, 1.341888e-05, -3.612337e-05, 9.798148e-06)
                  213      |      (1.068643e-05, 1.318347e-05, -3.516571e-05, 1.084635e-05)
                  214      |      (8.201753e-06, 1.212698e-05, -3.100679e-05, 1.077251e-05)
                  215      |      (5.677024e-06, 1.099169e-05, -2.693909e-05, 1.041253e-05)
                  216      |      (2.890433e-06, 9.106541e-06, -2.073169e-05, 6.171399e-06)
                  217      |      (1.824865e-07, 7.435264e-06, -1.545410e-05, 2.571464e-06)
                  218      |      (-1.680516e-06, 5.151954e-06, -8.662962e-06, -3.060056e-06)
                  219      |      (-3.430572e-06, 3.444338e-06, -3.813276e-06, -6.039725e-06)
                  220      |      (-4.439206e-06, 1.397928e-06, 1.959893e-06, -4.509806e-06)
                  221      |      (-5.548699e-06, 2.935763e-08, 4.098951e-06, -1.794089e-07)
                  222      |      (1.483811e-05, 1.483811e-05, -4.125849e-05, -1.601465e-08)
                  223      |      (1.466074e-05, 1.474874e-05, -4.100454e-05, 2.807943e-06)
                  224      |      (1.415944e-05, 1.457958e-05, -4.025940e-05, 5.439012e-06)
                  225      |      (1.336809e-05, 1.430788e-05, -3.907338e-05, 7.722360e-06)
                  226      |      (1.235073e-05, 1.394615e-05, -3.752954e-05, 9.547720e-06)
                  227      |      (1.115009e-05, 1.351397e-05, -3.573201e-05, 1.130231e-05)
                  228      |      (6.226331e-06, 1.140557e-05, -2.772641e-05, 1.193372e-05)
                  229      |      (4.252951e-07, 7.840003e-06, -1.603208e-05, 5.432672e-06)
                  230      |      (-3.629257e-06, 3.679078e-06, -3.828121e-06, -3.024801e-06)
                  231      |      (-5.934754e-06, 2.866869e-08, 4.358954e-06, -1.901585e-07)
                  232      |      (1.494356e-05, 1.494356e-05, -4.152240e-05, -1.378322e-08)
                  233      |      (1.485812e-05, 1.490084e-05, -4.146190e-05, 1.425310e-06)
                  234      |      (1.477620e-05, 1.485937e-05, -4.128308e-05, 2.852124e-06)
                  235      |      (1.454293e-05, 1.479253e-05, -4.098861e-05, 4.204100e-06)
                  236      |      (1.430589e-05, 1.470045e-05, -4.058287e-05, 5.543189e-06)
                  237      |      (1.393555e-05, 1.458454e-05, -4.007322e-05, 6.743366e-06)
                  238      |      (1.356342e-05, 1.444547e-05, -3.946820e-05, 7.921709e-06)
                  239      |      (1.308530e-05, 1.428522e-05, -3.877766e-05, 8.914546e-06)
                  240      |      (1.260546e-05, 1.410542e-05, -3.801167e-05, 9.885798e-06)
                  241      |      (1.205436e-05, 1.390798e-05, -3.717967e-05, 1.063610e-05)
                  242      |      (1.146840e-05, 1.369847e-05, -3.630267e-05, 1.180260e-05)
                  243      |      (9.098097e-06, 1.273403e-05, -3.242008e-05, 1.276560e-05)
                  244      |      (6.666454e-06, 1.167561e-05, -2.852027e-05, 1.347560e-05)
                  245      |      (3.613820e-06, 9.835886e-06, -2.217290e-05, 1.086562e-05)
                  246      |      (6.319679e-07, 8.134404e-06, -1.660799e-05, 8.268211e-06)
                  247      |      (-1.633196e-06, 5.722978e-06, -9.281487e-06, 3.244844e-06)
                  248      |      (-3.786461e-06, 3.855278e-06, -3.836034e-06, -1.830460e-08)
                  249      |      (-4.971489e-06, 1.569197e-06, 2.338911e-06, -7.822308e-07)
                  250      |      (-6.239159e-06, 3.238640e-08, 4.639091e-06, -2.086241e-07)
                  251      |      (1.490921e-05, 1.490921e-05, -4.124588e-05, -1.861676e-08)
                  252      |      (1.475293e-05, 1.483048e-05, -4.102154e-05, 2.889699e-06)
                  253      |      (1.431293e-05, 1.468188e-05, -4.036409e-05, 5.633555e-06)
                  254      |      (1.361644e-05, 1.444307e-05, -3.931514e-05, 8.098482e-06)
                  255      |      (1.271371e-05, 1.412379e-05, -3.793926e-05, 1.018789e-05)
                  256      |      (1.163797e-05, 1.374048e-05, -3.631366e-05, 1.224005e-05)
                  257      |      (6.976498e-06, 1.180953e-05, -2.880511e-05, 1.485210e-05)
                  258      |      (8.154052e-07, 8.317758e-06, -1.690570e-05, 1.100264e-05)
                  259      |      (-3.900578e-06, 3.971036e-06, -3.873035e-06, 2.943513e-06)
                  260      |      (-6.406130e-06, 3.107549e-08, 4.721372e-06, -2.213882e-07)
                  261      |      (1.474036e-05, 1.474036e-05, -4.097073e-05, -1.518677e-08)
                  262      |      (1.466598e-05, 1.470317e-05, -4.091837e-05, 1.469515e-06)
                  263      |      (1.459481e-05, 1.466708e-05, -4.076149e-05, 2.941759e-06)
                  264      |      (1.439102e-05, 1.460883e-05, -4.050322e-05, 4.352801e-06)
                  265      |      (1.418428e-05, 1.452844e-05, -4.014657e-05, 5.751908e-06)
                  266      |      (1.385923e-05, 1.442718e-05, -3.969773e-05, 7.042141e-06)
                  267      |      (1.353270e-05, 1.430536e-05, -3.916323e-05, 8.312597e-06)
                  268      |      (1.310933e-05, 1.416470e-05, -3.855041e-05, 9.434452e-06)
                  269      |      (1.268571e-05, 1.400635e-05, -3.786814e-05, 1.053401e-05)
                  270      |      (1.219063e-05, 1.383206e-05, -3.712357e-05, 1.145999e-05)
                  271      |      (1.167214e-05, 1.364683e-05, -3.632947e-05, 1.271870e-05)
                  272      |      (9.465334e-06, 1.277849e-05, -3.276086e-05, 1.460688e-05)
                  273      |      (7.178607e-06, 1.180906e-05, -2.909474e-05, 1.626394e-05)
                  274      |      (4.034983e-06, 1.006067e-05, -2.281976e-05, 1.522754e-05)
                  275      |      (9.582467e-07, 8.393043e-06, -1.720746e-05, 1.370380e-05)
                  276      |      (-1.563032e-06, 5.963230e-06, -9.652498e-06, 9.432121e-06)
                  277      |      (-3.974660e-06, 4.028631e-06, -3.902853e-06, 5.914022e-06)
                  278      |      (-5.197551e-06, 1.636295e-06, 2.469620e-06, 2.864212e-06)
                  279      |      (-6.492070e-06, 3.413900e-08, 4.837357e-06, -2.380120e-07)
                  280      |      (1.444122e-05, 1.444122e-05, -4.018866e-05, -1.921977e-08)
                  281      |      (1.430585e-05, 1.437300e-05, -3.999299e-05, 2.994787e-06)
                  282      |      (1.392348e-05, 1.424394e-05, -3.941737e-05, 5.871365e-06)
                  283      |      (1.331523e-05, 1.403595e-05, -3.849497e-05, 8.523973e-06)
                  284      |      (1.252034e-05, 1.375654e-05, -3.727628e-05, 1.086884e-05)
                  285      |      (1.156896e-05, 1.341958e-05, -3.582114e-05, 1.317449e-05)
                  286      |      (7.255666e-06, 1.167958e-05, -2.889950e-05, 1.756212e-05)
                  287      |      (1.064480e-06, 8.362039e-06, -1.722520e-05, 1.630150e-05)
                  288      |      (-3.999554e-06, 4.026089e-06, -3.915738e-06, 8.835684e-06)
                  289      |      (-6.445083e-06, 3.217121e-08, 4.741880e-06, -2.521717e-07)
                  290      |      (1.401408e-05, 1.401408e-05, -3.940732e-05, -1.574173e-08)
                  291      |      (1.394994e-05, 1.398201e-05, -3.936190e-05, 1.529390e-06)
                  292      |      (1.388859e-05, 1.395090e-05, -3.922532e-05, 3.061934e-06)
                  293      |      (1.371237e-05, 1.390059e-05, -3.900012e-05, 4.545221e-06)
                  294      |      (1.353376e-05, 1.383111e-05, -3.868891e-05, 6.017174e-06)
                  295      |      (1.325151e-05, 1.374349e-05, -3.829635e-05, 7.403758e-06)
                  296      |      (1.296781e-05, 1.363790e-05, -3.782768e-05, 8.771108e-06)
                  297      |      (1.259668e-05, 1.351563e-05, -3.728763e-05, 1.002007e-05)
                  298      |      (1.222575e-05, 1.337760e-05, -3.668444e-05, 1.124610e-05)
                  299      |      (1.178864e-05, 1.322531e-05, -3.602516e-05, 1.233213e-05)
                  300      |      (1.133837e-05, 1.306354e-05, -3.531733e-05, 1.367373e-05)
                  301      |      (9.329554e-06, 1.229425e-05, -3.208926e-05, 1.640376e-05)
                  302      |      (7.227838e-06, 1.142309e-05, -2.870737e-05, 1.890040e-05)
                  303      |      (4.148553e-06, 9.804279e-06, -2.269266e-05, 1.935024e-05)
                  304      |      (1.127674e-06, 8.225864e-06, -1.724532e-05, 1.890543e-05)
                  305      |      (-1.486510e-06, 5.875151e-06, -9.716167e-06, 1.549730e-05)
                  306      |      (-3.986079e-06, 3.966006e-06, -3.914619e-06, 1.174401e-05)
                  307      |      (-5.119048e-06, 1.600938e-06, 2.370793e-06, 6.381472e-06)
                  308      |      (-6.318023e-06, 3.452311e-08, 4.691790e-06, -2.649725e-07)
                  309      |      (1.346099e-05, 1.346099e-05, -3.813495e-05, -1.916856e-08)
                  310      |      (1.334501e-05, 1.340254e-05, -3.796560e-05, 3.135181e-06)
                  311      |      (1.301677e-05, 1.329179e-05, -3.746635e-05, 6.174088e-06)
                  312      |      (1.249239e-05, 1.311289e-05, -3.666322e-05, 9.030378e-06)
                  313      |      (1.180227e-05, 1.287162e-05, -3.559576e-05, 1.163141e-05)
                  314      |      (1.097576e-05, 1.257959e-05, -3.431127e-05, 1.417709e-05)
                  315      |      (7.083605e-06, 1.104298e-05, -2.805613e-05, 2.017353e-05)
                  316      |      (1.146183e-06, 7.986974e-06, -1.697668e-05, 2.140434e-05)
                  317      |      (-3.917082e-06, 3.847551e-06, -3.908811e-06, 1.458576e-05)
                  318      |      (-6.071144e-06, 3.180968e-08, 4.441276e-06, -2.807921e-07)
                  319      |      (1.278334e-05, 1.278334e-05, -3.686311e-05, -1.559666e-08)
                  320      |      (1.272879e-05, 1.275606e-05, -3.682401e-05, 1.609469e-06)
                  321      |      (1.267670e-05, 1.272961e-05, -3.670645e-05, 3.222016e-06)
                  322      |      (1.252674e-05, 1.268685e-05, -3.651247e-05, 4.794837e-06)
                  323      |      (1.237496e-05, 1.262774e-05, -3.624418e-05, 6.356424e-06)
                  324      |      (1.213391e-05, 1.255316e-05, -3.590520e-05, 7.850344e-06)
                  325      |      (1.189163e-05, 1.246312e-05, -3.549948e-05, 9.325086e-06)
                  326      |      (1.157305e-05, 1.235871e-05, -3.503126e-05, 1.070447e-05)
                  327      |      (1.125465e-05, 1.224060e-05, -3.450656e-05, 1.206007e-05)
                  328      |      (1.087582e-05, 1.211000e-05, -3.393040e-05, 1.330020e-05)
                  329      |      (1.049189e-05, 1.197124e-05, -3.330963e-05, 1.472711e-05)
                  330      |      (8.715238e-06, 1.130459e-05, -3.045175e-05, 1.823822e-05)
                  331      |      (6.838593e-06, 1.054126e-05, -2.740628e-05, 2.148913e-05)
                  332      |      (3.955888e-06, 9.087333e-06, -2.181378e-05, 2.331665e-05)
                  333      |      (1.121397e-06, 7.646371e-06, -1.670848e-05, 2.390639e-05)
                  334      |      (-1.409987e-06, 5.465610e-06, -9.483342e-06, 2.141907e-05)
                  335      |      (-3.811435e-06, 3.672679e-06, -3.901368e-06, 1.744552e-05)
                  336      |      (-4.742363e-06, 1.468048e-06, 2.041607e-06, 9.699488e-06)
                  337      |      (-5.745801e-06, 3.333590e-08, 4.232686e-06, -2.905663e-07)
                  338      |      (1.198118e-05, 1.198118e-05, -3.510528e-05, -1.892657e-08)
                  339      |      (1.188398e-05, 1.193217e-05, -3.496130e-05, 3.318056e-06)
                  340      |      (1.160838e-05, 1.183923e-05, -3.453603e-05, 6.556049e-06)
                  341      |      (1.116624e-05, 1.168873e-05, -3.384943e-05, 9.641325e-06)
                  342      |      (1.058219e-05, 1.148522e-05, -3.293369e-05, 1.251043e-05)
                  343      |      (9.882812e-06, 1.123824e-05, -3.182488e-05, 1.530187e-05)
                  344      |      (6.482815e-06, 9.919902e-06, -2.632143e-05, 2.278447e-05)
                  345      |      (1.046273e-06, 7.206444e-06, -1.617686e-05, 2.639709e-05)
                  346      |      (-3.641534e-06, 3.440610e-06, -3.898544e-06, 2.025197e-05)
                  347      |      (-5.316323e-06, 2.973422e-08, 3.834825e-06, -3.074839e-07)
                  348      |      (1.105611e-05, 1.105611e-05, -3.334765e-05, -1.526202e-08)
                  349      |      (1.101115e-05, 1.103363e-05, -3.331489e-05, 1.712550e-06)
                  350      |      (1.096835e-05, 1.101183e-05, -3.321643e-05, 3.427802e-06)
                  351      |      (1.084456e-05, 1.097661e-05, -3.305357e-05, 5.110514e-06)
                  352      |      (1.071938e-05, 1.092784e-05, -3.282818e-05, 6.781621e-06)
                  353      |      (1.051964e-05, 1.086626e-05, -3.254280e-05, 8.397637e-06)
                  354      |      (1.031857e-05, 1.079176e-05, -3.220061e-05, 9.994459e-06)
                  355      |      (1.005374e-05, 1.070523e-05, -3.180522e-05, 1.151312e-05)
                  356      |      (9.788801e-06, 1.060726e-05, -3.136143e-05, 1.300544e-05)
                  357      |      (9.471849e-06, 1.049868e-05, -3.087205e-05, 1.440306e-05)
                  358      |      (9.156433e-06, 1.038346e-05, -3.034425e-05, 1.592774e-05)
                  359      |      (7.643548e-06, 9.825549e-06, -2.789421e-05, 2.018391e-05)
                  360      |      (6.027615e-06, 9.180406e-06, -2.524135e-05, 2.413311e-05)
                  361      |      (3.461629e-06, 7.924730e-06, -2.023612e-05, 2.730928e-05)
                  362      |      (9.274807e-07, 6.665816e-06, -1.565209e-05, 2.892990e-05)
                  363      |      (-1.338598e-06, 4.739653e-06, -8.985176e-06, 2.731929e-05)
                  364      |      (-3.435081e-06, 3.153241e-06, -3.888364e-06, 2.303816e-05)
                  365      |      (-4.072912e-06, 1.243225e-06, 1.495040e-06, 1.286423e-05)
                  366      |      (-4.809918e-06, 3.027409e-08, 3.472493e-06, -3.141372e-07)
                  367      |      (1.000704e-05, 1.000704e-05, -3.110371e-05, -1.857587e-08)
                  368      |      (9.928827e-06, 9.967589e-06, -3.098586e-05, 3.547713e-06)
                  369      |      (9.706603e-06, 9.892703e-06, -3.063676e-05, 7.026506e-06)
                  370      |      (9.348933e-06, 9.771154e-06, -3.007134e-05, 1.037272e-05)
                  371      |      (8.873353e-06, 9.606214e-06, -2.931326e-05, 1.353235e-05)
