

%-------------------------------------------------------------------------------------------------------%
                  2D Axisymmetric Finite Element Analysis (Linear Elastic version)
%-------------------------------------------------------------------------------------------------------%


%---------------------------------------------------------------%
                 FEM Program Standard Output
%---------------------------------------------------------------%

                     Nodal Displacements (in.): 

              Nodal Index  |      Displacement (R, Z)
                 3093      |      (-8.370803e-02, -8.327239e-02, -2.292543e-01, 7.248554e-03)
                 3094      |      (-8.383307e-02, -8.328255e-02, -2.289517e-01, 8.135130e-03)
                 3095      |      (-8.397316e-02, -8.329454e-02, -2.286152e-01, 9.014791e-03)
                 3096      |      (-8.412661e-02, -8.330734e-02, -2.282440e-01, 9.886971e-03)
                 3097      |      (-8.429369e-02, -8.332130e-02, -2.278392e-01, 1.075099e-02)
                 3098      |      (-8.447515e-02, -8.333707e-02, -2.274017e-01, 1.160604e-02)
                 3099      |      (-8.466911e-02, -8.335353e-02, -2.269308e-01, 1.245177e-02)
                 3100      |      (-8.485767e-02, -8.335877e-02, -2.264154e-01, 1.328709e-02)
                 3101      |      (-8.546163e-02, -8.340369e-02, -2.249025e-01, 1.547532e-02)
                 3102      |      (-8.629052e-02, -8.347273e-02, -2.228457e-01, 1.793639e-02)
                 3103      |      (-8.740859e-02, -8.357202e-02, -2.200648e-01, 2.065457e-02)
                 3104      |      (-8.889979e-02, -8.371582e-02, -2.163427e-01, 2.357358e-02)
                 3105      |      (-9.085623e-02, -8.392428e-02, -2.114285e-01, 2.657780e-02)
                 3106      |      (-9.336619e-02, -8.422620e-02, -2.050589e-01, 2.946719e-02)
                 3107      |      (-9.649081e-02, -8.466272e-02, -1.970058e-01, 3.193211e-02)
                 3108      |      (-1.002202e-01, -8.528568e-02, -1.871510e-01, 3.353965e-02)
                 3109      |      (-1.044180e-01, -8.615498e-02, -1.755962e-01, 3.374942e-02)
                 3110      |      (-1.087694e-01, -8.733269e-02, -1.627916e-01, 3.197919e-02)
                 3111      |      (-1.127575e-01, -8.887479e-02, -1.496463e-01, 2.772855e-02)
                 3112      |      (-1.157034e-01, -9.083292e-02, -1.375948e-01, 2.074394e-02)
                 3113      |      (-1.168527e-01, -9.326116e-02, -1.285972e-01, 1.119576e-02)
                 3114      |      (-1.153050e-01, -9.610659e-02, -1.249795e-01, -7.738041e-05)
                 3115      |      (-8.355297e-02, -8.355297e-02, -2.131179e-01, 5.543477e-06)
                 3116      |      (-8.356379e-02, -8.356177e-02, -2.131220e-01, 3.702055e-04)
                 3117      |      (-8.356244e-02, -8.355834e-02, -2.131079e-01, 7.387017e-04)
                 3118      |      (-8.357702e-02, -8.356425e-02, -2.130962e-01, 1.107065e-03)
                 3119      |      (-8.358252e-02, -8.356225e-02, -2.130692e-01, 1.475733e-03)
                 3120      |      (-8.360391e-02, -8.356948e-02, -2.130445e-01, 1.843951e-03)
                 3121      |      (-8.361689e-02, -8.356931e-02, -2.130052e-01, 2.212039e-03)
                 3122      |      (-8.364425e-02, -8.357741e-02, -2.129672e-01, 2.579482e-03)
                 3123      |      (-8.366310e-02, -8.357799e-02, -2.129144e-01, 2.946700e-03)
                 3124      |      (-8.369783e-02, -8.358784e-02, -2.128641e-01, 3.313044e-03)
                 3125      |      (-8.372325e-02, -8.358967e-02, -2.127984e-01, 3.679113e-03)
                 3126      |      (-8.376465e-02, -8.360084e-02, -2.127353e-01, 4.044057e-03)
                 3127      |      (-8.379751e-02, -8.360453e-02, -2.126575e-01, 4.408624e-03)
                 3128      |      (-8.384462e-02, -8.361641e-02, -2.125810e-01, 4.771936e-03)
                 3129      |      (-8.388337e-02, -8.362094e-02, -2.124901e-01, 5.134810e-03)
                 3130      |      (-8.393768e-02, -8.363454e-02, -2.124014e-01, 5.496147e-03)
                 3131      |      (-8.398283e-02, -8.364027e-02, -2.122978e-01, 5.857033e-03)
                 3132      |      (-8.404369e-02, -8.365519e-02, -2.121967e-01, 6.216138e-03)
                 3133      |      (-8.409608e-02, -8.366274e-02, -2.120810e-01, 6.574668e-03)
                 3134      |      (-8.416239e-02, -8.367828e-02, -2.119667e-01, 6.931341e-03)
                 3135      |      (-8.422058e-02, -8.368671e-02, -2.118383e-01, 7.287379e-03)
                 3136      |      (-8.429385e-02, -8.370392e-02, -2.117121e-01, 7.641237e-03)
                 3137      |      (-8.435819e-02, -8.371349e-02, -2.115712e-01, 7.994471e-03)
                 3138      |      (-8.443778e-02, -8.373201e-02, -2.114328e-01, 8.345291e-03)
                 3139      |      (-8.450912e-02, -8.374334e-02, -2.112803e-01, 8.695325e-03)
                 3140      |      (-8.459387e-02, -8.376240e-02, -2.111290e-01, 9.042919e-03)
                 3141      |      (-8.467087e-02, -8.377468e-02, -2.109643e-01, 9.389616e-03)
                 3142      |      (-8.476228e-02, -8.379533e-02, -2.108014e-01, 9.733517e-03)
                 3143      |      (-8.484528e-02, -8.380878e-02, -2.106245e-01, 1.007637e-02)
                 3144      |      (-8.494277e-02, -8.383071e-02, -2.104499e-01, 1.041621e-02)
                 3145      |      (-8.502686e-02, -8.384210e-02, -2.102581e-01, 1.075966e-02)
                 3146      |      (-8.531582e-02, -8.390956e-02, -2.097499e-01, 1.165233e-02)
                 3147      |      (-8.556422e-02, -8.393910e-02, -2.091577e-01, 1.254121e-02)
                 3148      |      (-8.597259e-02, -8.404109e-02, -2.084713e-01, 1.355350e-02)
                 3149      |      (-8.631181e-02, -8.408333e-02, -2.076643e-01, 1.455651e-02)
                 3150      |      (-8.685998e-02, -8.421931e-02, -2.067266e-01, 1.568292e-02)
                 3151      |      (-8.732047e-02, -8.428011e-02, -2.056351e-01, 1.679454e-02)
                 3152      |      (-8.804698e-02, -8.445886e-02, -2.043625e-01, 1.801796e-02)
                 3153      |      (-8.866714e-02, -8.454755e-02, -2.029016e-01, 1.921770e-02)
                 3154      |      (-8.961206e-02, -8.477729e-02, -2.011896e-01, 2.049806e-02)
                 3155      |      (-9.043713e-02, -8.490758e-02, -1.992616e-01, 2.174186e-02)
                 3156      |      (-9.163597e-02, -8.519494e-02, -1.969878e-01, 2.300597e-02)
                 3157      |      (-9.271447e-02, -8.538659e-02, -1.944903e-01, 2.421543e-02)
                 3158      |      (-9.418430e-02, -8.573343e-02, -1.915241e-01, 2.534454e-02)
                 3159      |      (-9.556168e-02, -8.601563e-02, -1.883709e-01, 2.639537e-02)
                 3160      |      (-9.727770e-02, -8.641344e-02, -1.845921e-01, 2.721512e-02)
                 3161      |      (-9.898177e-02, -8.682670e-02, -1.807473e-01, 2.792893e-02)
                 3162      |      (-1.008534e-01, -8.725612e-02, -1.760919e-01, 2.820811e-02)
                 3163      |      (-1.028697e-01, -8.785089e-02, -1.716164e-01, 2.835425e-02)
                 3164      |      (-1.047154e-01, -8.828261e-02, -1.661393e-01, 2.782360e-02)
                 3165      |      (-1.069618e-01, -8.911755e-02, -1.612530e-01, 2.714121e-02)
                 3166      |      (-1.085016e-01, -8.952212e-02, -1.552096e-01, 2.554079e-02)
                 3167      |      (-1.108028e-01, -9.065558e-02, -1.503452e-01, 2.378845e-02)
                 3168      |      (-1.116804e-01, -9.102131e-02, -1.442713e-01, 2.094616e-02)
                 3169      |      (-1.137632e-01, -9.250254e-02, -1.401083e-01, 1.797934e-02)
                 3170      |      (-1.135899e-01, -9.284892e-02, -1.348588e-01, 1.391308e-02)
                 3171      |      (-1.150945e-01, -9.470448e-02, -1.323177e-01, 9.782045e-03)
                 3172      |      (-1.134906e-01, -9.507587e-02, -1.290409e-01, 4.823434e-03)
                 3173      |      (-1.139133e-01, -9.722594e-02, -1.291651e-01, -3.867121e-05)
                 3174      |      (-8.755902e-02, -8.755902e-02, -2.045587e-01, -1.463247e-06)
                 3175      |      (-8.756735e-02, -8.756402e-02, -2.045507e-01, 6.064657e-04)
                 3176      |      (-8.758185e-02, -8.756563e-02, -2.045174e-01, 1.212893e-03)
                 3177      |      (-8.760558e-02, -8.756790e-02, -2.044616e-01, 1.818286e-03)
                 3178      |      (-8.763948e-02, -8.757156e-02, -2.043841e-01, 2.422304e-03)
                 3179      |      (-8.768262e-02, -8.757602e-02, -2.042842e-01, 3.024581e-03)
                 3180      |      (-8.773505e-02, -8.758134e-02, -2.041622e-01, 3.624677e-03)
                 3181      |      (-8.779749e-02, -8.758803e-02, -2.040188e-01, 4.222107e-03)
                 3182      |      (-8.786894e-02, -8.759548e-02, -2.038532e-01, 4.816503e-03)
                 3183      |      (-8.794952e-02, -8.760383e-02, -2.036660e-01, 5.407437e-03)
                 3184      |      (-8.803987e-02, -8.761355e-02, -2.034578e-01, 5.994423e-03)
                 3185      |      (-8.813893e-02, -8.762399e-02, -2.032279e-01, 6.577122e-03)
                 3186      |      (-8.824689e-02, -8.763538e-02, -2.029770e-01, 7.155132e-03)
                 3187      |      (-8.836426e-02, -8.764813e-02, -2.027057e-01, 7.727995e-03)
                 3188      |      (-8.848993e-02, -8.766156e-02, -2.024133e-01, 8.295502e-03)
                 3189      |      (-8.861329e-02, -8.766859e-02, -2.020934e-01, 8.857032e-03)
                 3190      |      (-8.900497e-02, -8.770577e-02, -2.011505e-01, 1.033287e-02)
                 3191      |      (-8.954561e-02, -8.776193e-02, -1.998648e-01, 1.200389e-02)
                 3192      |      (-9.027901e-02, -8.784144e-02, -1.981178e-01, 1.386671e-02)
                 3193      |      (-9.126502e-02, -8.795469e-02, -1.957642e-01, 1.589410e-02)
                 3194      |      (-9.257324e-02, -8.811630e-02, -1.926296e-01, 1.802220e-02)
                 3195      |      (-9.427747e-02, -8.834706e-02, -1.885195e-01, 2.013226e-02)
                 3196      |      (-9.644327e-02, -8.867679e-02, -1.832455e-01, 2.202919e-02)
                 3197      |      (-9.910056e-02, -8.914464e-02, -1.766700e-01, 2.342238e-02)
                 3198      |      (-1.022034e-01, -8.979926e-02, -1.687848e-01, 2.391985e-02)
                 3199      |      (-1.055791e-01, -9.069623e-02, -1.598182e-01, 2.305368e-02)
                 3200      |      (-1.088769e-01, -9.189005e-02, -1.503554e-01, 2.035580e-02)
                 3201      |      (-1.115482e-01, -9.342631e-02, -1.414436e-01, 1.549576e-02)
                 3202      |      (-1.128713e-01, -9.533060e-02, -1.346389e-01, 8.479569e-03)
                 3203      |      (-1.119125e-01, -9.750365e-02, -1.318601e-01, -6.058565e-05)
                 3204      |      (-8.801533e-02, -8.801533e-02, -1.930845e-01, 2.993173e-06)
                 3205      |      (-8.802231e-02, -8.802100e-02, -1.930872e-01, 2.476596e-04)
                 3206      |      (-8.802150e-02, -8.801888e-02, -1.930782e-01, 4.943950e-04)
                 3207      |      (-8.803080e-02, -8.802262e-02, -1.930707e-01, 7.410620e-04)
                 3208      |      (-8.803432e-02, -8.802138e-02, -1.930534e-01, 9.878878e-04)
                 3209      |      (-8.804800e-02, -8.802598e-02, -1.930377e-01, 1.234440e-03)
                 3210      |      (-8.805633e-02, -8.802594e-02, -1.930126e-01, 1.480927e-03)
                 3211      |      (-8.807384e-02, -8.803110e-02, -1.929883e-01, 1.727021e-03)
                 3212      |      (-8.808593e-02, -8.803154e-02, -1.929547e-01, 1.972990e-03)
                 3213      |      (-8.810818e-02, -8.803784e-02, -1.929225e-01, 2.218437e-03)
                 3214      |      (-8.812449e-02, -8.803908e-02, -1.928806e-01, 2.463735e-03)
                 3215      |      (-8.815103e-02, -8.804625e-02, -1.928403e-01, 2.708352e-03)
                 3216      |      (-8.817212e-02, -8.804870e-02, -1.927906e-01, 2.952769e-03)
                 3217      |      (-8.820233e-02, -8.805633e-02, -1.927417e-01, 3.196423e-03)
                 3218      |      (-8.822720e-02, -8.805932e-02, -1.926837e-01, 3.439838e-03)
                 3219      |      (-8.826206e-02, -8.806808e-02, -1.926270e-01, 3.682329e-03)
                 3220      |      (-8.829106e-02, -8.807185e-02, -1.925608e-01, 3.924576e-03)
                 3221      |      (-8.833015e-02, -8.808148e-02, -1.924962e-01, 4.165746e-03)
                 3222      |      (-8.836384e-02, -8.808644e-02, -1.924223e-01, 4.406607e-03)
                 3223      |      (-8.840645e-02, -8.809647e-02, -1.923492e-01, 4.646338e-03)
                 3224      |      (-8.844387e-02, -8.810200e-02, -1.922671e-01, 4.885722e-03)
                 3225      |      (-8.849102e-02, -8.811314e-02, -1.921863e-01, 5.123792e-03)
                 3226      |      (-8.853243e-02, -8.811942e-02, -1.920962e-01, 5.361522e-03)
                 3227      |      (-8.858369e-02, -8.813143e-02, -1.920077e-01, 5.597791e-03)
                 3228      |      (-8.862967e-02, -8.813887e-02, -1.919101e-01, 5.833632e-03)
                 3229      |      (-8.868428e-02, -8.815125e-02, -1.918133e-01, 6.067987e-03)
                 3230      |      (-8.873394e-02, -8.815930e-02, -1.917078e-01, 6.301842e-03)
                 3231      |      (-8.879293e-02, -8.817275e-02, -1.916035e-01, 6.534009e-03)
                 3232      |      (-8.884647e-02, -8.818156e-02, -1.914902e-01, 6.765575e-03)
                 3233      |      (-8.890952e-02, -8.819590e-02, -1.913784e-01, 6.995309e-03)
                 3234      |      (-8.896267e-02, -8.820262e-02, -1.912546e-01, 7.227330e-03)
                 3235      |      (-8.915087e-02, -8.824740e-02, -1.909294e-01, 7.832355e-03)
                 3236      |      (-8.931121e-02, -8.826664e-02, -1.905486e-01, 8.435296e-03)
                 3237      |      (-8.957721e-02, -8.833388e-02, -1.901080e-01, 9.124534e-03)
                 3238      |      (-8.979706e-02, -8.836143e-02, -1.895877e-01, 9.808534e-03)
                 3239      |      (-9.015638e-02, -8.845198e-02, -1.889844e-01, 1.058084e-02)
                 3240      |      (-9.045633e-02, -8.849168e-02, -1.882779e-01, 1.134458e-02)
                 3241      |      (-9.093661e-02, -8.861224e-02, -1.874566e-01, 1.219181e-02)
                 3242      |      (-9.134332e-02, -8.867027e-02, -1.865061e-01, 1.302493e-02)
                 3243      |      (-9.197532e-02, -8.882793e-02, -1.853964e-01, 1.392467e-02)
                 3244      |      (-9.252135e-02, -8.891349e-02, -1.841330e-01, 1.480204e-02)
                 3245      |      (-9.333612e-02, -8.911543e-02, -1.826504e-01, 1.571040e-02)
                 3246      |      (-9.405861e-02, -8.924208e-02, -1.809987e-01, 1.658443e-02)
                 3247      |      (-9.507944e-02, -8.949370e-02, -1.790488e-01, 1.742642e-02)
                 3248      |      (-9.601750e-02, -8.968224e-02, -1.769386e-01, 1.821766e-02)
                 3249      |      (-9.724443e-02, -8.998317e-02, -1.744272e-01, 1.887746e-02)
                 3250      |      (-9.843100e-02, -9.026404e-02, -1.718159e-01, 1.946568e-02)
                 3251      |      (-9.982175e-02, -9.060631e-02, -1.686769e-01, 1.978034e-02)
                 3252      |      (-1.012674e-01, -9.102039e-02, -1.655832e-01, 2.000004e-02)
                 3253      |      (-1.027116e-01, -9.138577e-02, -1.618209e-01, 1.976476e-02)
                 3254      |      (-1.043835e-01, -9.198486e-02, -1.583757e-01, 1.941315e-02)
                 3255      |      (-1.056808e-01, -9.234688e-02, -1.541286e-01, 1.840775e-02)
                 3256      |      (-1.074736e-01, -9.318766e-02, -1.506293e-01, 1.727473e-02)
                 3257      |      (-1.083301e-01, -9.352069e-02, -1.462471e-01, 1.532178e-02)
                 3258      |      (-1.100420e-01, -9.465345e-02, -1.432024e-01, 1.325092e-02)
                 3259      |      (-1.100922e-01, -9.494498e-02, -1.393076e-01, 1.031144e-02)
                 3260      |      (-1.114066e-01, -9.638958e-02, -1.374433e-01, 7.296340e-03)
                 3261      |      (-1.102662e-01, -9.664649e-02, -1.349381e-01, 3.604224e-03)
                 3262      |      (-1.107025e-01, -9.831087e-02, -1.350842e-01, -2.627006e-05)
                 3263      |      (-9.086056e-02, -9.086056e-02, -1.873073e-01, -9.990163e-07)
                 3264      |      (-9.086613e-02, -9.086397e-02, -1.873023e-01, 4.082703e-04)
                 3265      |      (-9.087572e-02, -9.086520e-02, -1.872810e-01, 8.165601e-04)
                 3266      |      (-9.089144e-02, -9.086701e-02, -1.872453e-01, 1.224214e-03)
                 3267      |      (-9.091395e-02, -9.086988e-02, -1.871957e-01, 1.631037e-03)
                 3268      |      (-9.094258e-02, -9.087340e-02, -1.871318e-01, 2.036815e-03)
                 3269      |      (-9.097737e-02, -9.087760e-02, -1.870538e-01, 2.441280e-03)
                 3270      |      (-9.101884e-02, -9.088285e-02, -1.869619e-01, 2.844136e-03)
                 3271      |      (-9.106630e-02, -9.088872e-02, -1.868560e-01, 3.245168e-03)
                 3272      |      (-9.111985e-02, -9.089530e-02, -1.867361e-01, 3.644114e-03)
                 3273      |      (-9.117994e-02, -9.090292e-02, -1.866027e-01, 4.040674e-03)
                 3274      |      (-9.124586e-02, -9.091114e-02, -1.864553e-01, 4.434651e-03)
                 3275      |      (-9.131772e-02, -9.092010e-02, -1.862944e-01, 4.825797e-03)
                 3276      |      (-9.139593e-02, -9.093009e-02, -1.861203e-01, 5.213828e-03)
                 3277      |      (-9.147971e-02, -9.094064e-02, -1.859326e-01, 5.598631e-03)
                 3278      |      (-9.156203e-02, -9.094705e-02, -1.857269e-01, 5.979738e-03)
                 3279      |      (-9.182384e-02, -9.097696e-02, -1.851202e-01, 6.983661e-03)
                 3280      |      (-9.218621e-02, -9.102138e-02, -1.842911e-01, 8.125214e-03)
                 3281      |      (-9.267960e-02, -9.108379e-02, -1.831608e-01, 9.405318e-03)
                 3282      |      (-9.334639e-02, -9.117188e-02, -1.816315e-01, 1.081035e-02)
                 3283      |      (-9.423734e-02, -9.129634e-02, -1.795827e-01, 1.230353e-02)
                 3284      |      (-9.540930e-02, -9.147229e-02, -1.768755e-01, 1.381221e-02)
                 3285      |      (-9.691858e-02, -9.172155e-02, -1.733669e-01, 1.521147e-02)
                 3286      |      (-9.880396e-02, -9.207334e-02, -1.689366e-01, 1.630686e-02)
                 3287      |      (-1.010587e-01, -9.256514e-02, -1.635409e-01, 1.682234e-02)
                 3288      |      (-1.035897e-01, -9.324174e-02, -1.572927e-01, 1.640660e-02)
                 3289      |      (-1.061651e-01, -9.414909e-02, -1.505658e-01, 1.467613e-02)
                 3290      |      (-1.083708e-01, -9.532449e-02, -1.441030e-01, 1.131627e-02)
                 3291      |      (-1.095976e-01, -9.677846e-02, -1.390829e-01, 6.257640e-03)
                 3292      |      (-1.090069e-01, -9.840195e-02, -1.370077e-01, -4.609230e-05)
                 3293      |      (-9.130698e-02, -9.130698e-02, -1.795695e-01, 1.945227e-06)
                 3294      |      (-9.131153e-02, -9.131068e-02, -1.795712e-01, 1.674381e-04)
                 3295      |      (-9.131099e-02, -9.130927e-02, -1.795653e-01, 3.342710e-04)
                 3296      |      (-9.131715e-02, -9.131177e-02, -1.795603e-01, 5.010660e-04)
                 3297      |      (-9.131950e-02, -9.131099e-02, -1.795491e-01, 6.679636e-04)
                 3298      |      (-9.132854e-02, -9.131406e-02, -1.795388e-01, 8.346926e-04)
                 3299      |      (-9.133409e-02, -9.131409e-02, -1.795224e-01, 1.001383e-03)
                 3300      |      (-9.134565e-02, -9.131754e-02, -1.795065e-01, 1.167833e-03)
                 3301      |      (-9.135367e-02, -9.131789e-02, -1.794845e-01, 1.334203e-03)
                 3302      |      (-9.136839e-02, -9.132212e-02, -1.794634e-01, 1.500256e-03)
                 3303      |      (-9.137920e-02, -9.132302e-02, -1.794360e-01, 1.666215e-03)
                 3304      |      (-9.139676e-02, -9.132784e-02, -1.794096e-01, 1.831756e-03)
                 3305      |      (-9.141077e-02, -9.132957e-02, -1.793771e-01, 1.997172e-03)
                 3306      |      (-9.143075e-02, -9.133470e-02, -1.793451e-01, 2.162122e-03)
                 3307      |      (-9.144724e-02, -9.133679e-02, -1.793071e-01, 2.326919e-03)
                 3308      |      (-9.147034e-02, -9.134270e-02, -1.792700e-01, 2.491153e-03)
                 3309      |      (-9.148957e-02, -9.134531e-02, -1.792266e-01, 2.655233e-03)
                 3310      |      (-9.151548e-02, -9.135182e-02, -1.791843e-01, 2.818650e-03)
                 3311      |      (-9.153785e-02, -9.135525e-02, -1.791359e-01, 2.981874e-03)
                 3312      |      (-9.156610e-02, -9.136203e-02, -1.790880e-01, 3.144408e-03)
                 3313      |      (-9.159093e-02, -9.136585e-02, -1.790343e-01, 3.306719e-03)
                 3314      |      (-9.162222e-02, -9.137340e-02, -1.789814e-01, 3.468227e-03)
                 3315      |      (-9.164972e-02, -9.137773e-02, -1.789223e-01, 3.629520e-03)
                 3316      |      (-9.168377e-02, -9.138587e-02, -1.788643e-01, 3.789913e-03)
                 3317      |      (-9.171432e-02, -9.139100e-02, -1.788003e-01, 3.950036e-03)
                 3318      |      (-9.175061e-02, -9.139940e-02, -1.787368e-01, 4.109250e-03)
                 3319      |      (-9.178361e-02, -9.140494e-02, -1.786676e-01, 4.268142e-03)
                 3320      |      (-9.182285e-02, -9.141409e-02, -1.785992e-01, 4.425999e-03)
                 3321      |      (-9.185847e-02, -9.142016e-02, -1.785249e-01, 4.583469e-03)
                 3322      |      (-9.190043e-02, -9.142992e-02, -1.784515e-01, 4.739812e-03)
                 3323      |      (-9.193570e-02, -9.143453e-02, -1.783701e-01, 4.897602e-03)
                 3324      |      (-9.206126e-02, -9.146510e-02, -1.781568e-01, 5.310015e-03)
                 3325      |      (-9.216806e-02, -9.147855e-02, -1.779064e-01, 5.721132e-03)
                 3326      |      (-9.234590e-02, -9.152445e-02, -1.776169e-01, 6.192402e-03)
                 3327      |      (-9.249263e-02, -9.154364e-02, -1.772741e-01, 6.660397e-03)
                 3328      |      (-9.273392e-02, -9.160585e-02, -1.768772e-01, 7.190852e-03)
                 3329      |      (-9.293471e-02, -9.163342e-02, -1.764105e-01, 7.715941e-03)
                 3330      |      (-9.325907e-02, -9.171693e-02, -1.758690e-01, 8.301579e-03)
                 3331      |      (-9.353243e-02, -9.175711e-02, -1.752387e-01, 8.878359e-03)
                 3332      |      (-9.396260e-02, -9.186757e-02, -1.745049e-01, 9.506111e-03)
                 3333      |      (-9.433173e-02, -9.192669e-02, -1.736633e-01, 1.011969e-02)
                 3334      |      (-9.489217e-02, -9.207031e-02, -1.726789e-01, 1.076244e-02)
                 3335      |      (-9.538451e-02, -9.215785e-02, -1.715716e-01, 1.138308e-02)
                 3336      |      (-9.609665e-02, -9.234036e-02, -1.702698e-01, 1.199267e-02)
                 3337      |      (-9.674291e-02, -9.247107e-02, -1.688436e-01, 1.256885e-02)
                 3338      |      (-9.761506e-02, -9.269500e-02, -1.671543e-01, 1.306816e-02)
                 3339      |      (-9.844452e-02, -9.289106e-02, -1.653712e-01, 1.351897e-02)
                 3340      |      (-9.945812e-02, -9.315403e-02, -1.632387e-01, 1.379502e-02)
                 3341      |      (-1.004883e-01, -9.344646e-02, -1.610999e-01, 1.400433e-02)
                 3342      |      (-1.015764e-01, -9.373784e-02, -1.585109e-01, 1.390795e-02)
                 3343      |      (-1.027973e-01, -9.416799e-02, -1.560953e-01, 1.372589e-02)
                 3344      |      (-1.038211e-01, -9.446747e-02, -1.531259e-01, 1.308571e-02)
                 3345      |      (-1.051706e-01, -9.508344e-02, -1.506363e-01, 1.234595e-02)
                 3346      |      (-1.059040e-01, -9.536423e-02, -1.475146e-01, 1.100861e-02)
                 3347      |      (-1.072389e-01, -9.621073e-02, -1.453220e-01, 9.572482e-03)
                 3348      |      (-1.073750e-01, -9.644785e-02, -1.424896e-01, 7.480353e-03)
                 3349      |      (-1.084411e-01, -9.754070e-02, -1.411449e-01, 5.318010e-03)
                 3350      |      (-1.076388e-01, -9.772116e-02, -1.392806e-01, 2.630707e-03)
                 3351      |      (-1.080242e-01, -9.897437e-02, -1.394184e-01, -1.782977e-05)
                 3352      |      (-9.334718e-02, -9.334718e-02, -1.756594e-01, -5.974580e-07)
                 3353      |      (-9.335090e-02, -9.334946e-02, -1.756561e-01, 2.767310e-04)
                 3354      |      (-9.335740e-02, -9.335040e-02, -1.756421e-01, 5.534708e-04)
                 3355      |      (-9.336805e-02, -9.335181e-02, -1.756187e-01, 8.298137e-04)
                 3356      |      (-9.338329e-02, -9.335400e-02, -1.755862e-01, 1.105637e-03)
                 3357      |      (-9.340269e-02, -9.335670e-02, -1.755443e-01, 1.380809e-03)
                 3358      |      (-9.342625e-02, -9.335993e-02, -1.754930e-01, 1.655158e-03)
                 3359      |      (-9.345436e-02, -9.336394e-02, -1.754328e-01, 1.928502e-03)
                 3360      |      (-9.348653e-02, -9.336844e-02, -1.753632e-01, 2.200706e-03)
                 3361      |      (-9.352283e-02, -9.337349e-02, -1.752844e-01, 2.471603e-03)
                 3362      |      (-9.356359e-02, -9.337931e-02, -1.751968e-01, 2.741006e-03)
                 3363      |      (-9.360832e-02, -9.338561e-02, -1.751000e-01, 3.008793e-03)
                 3364      |      (-9.365709e-02, -9.339247e-02, -1.749942e-01, 3.274802e-03)
                 3365      |      (-9.371021e-02, -9.340011e-02, -1.748797e-01, 3.538859e-03)
                 3366      |      (-9.376714e-02, -9.340818e-02, -1.747562e-01, 3.800892e-03)
                 3367      |      (-9.382327e-02, -9.341363e-02, -1.746209e-01, 4.060587e-03)
                 3368      |      (-9.400137e-02, -9.343681e-02, -1.742211e-01, 4.745663e-03)
                 3369      |      (-9.424841e-02, -9.347098e-02, -1.736740e-01, 5.526835e-03)
                 3370      |      (-9.458560e-02, -9.351878e-02, -1.729266e-01, 6.406203e-03)
                 3371      |      (-9.504286e-02, -9.358593e-02, -1.719124e-01, 7.376727e-03)
                 3372      |      (-9.565676e-02, -9.368030e-02, -1.705484e-01, 8.416438e-03)
                 3373      |      (-9.646959e-02, -9.381297e-02, -1.687368e-01, 9.479710e-03)
                 3374      |      (-9.752564e-02, -9.399984e-02, -1.663728e-01, 1.048540e-02)
                 3375      |      (-9.886060e-02, -9.426239e-02, -1.633618e-01, 1.130319e-02)
                 3376      |      (-1.004825e-01, -9.462861e-02, -1.596549e-01, 1.174157e-02)
                 3377      |      (-1.023413e-01, -9.513280e-02, -1.553070e-01, 1.154628e-02)
                 3378      |      (-1.042840e-01, -9.581108e-02, -1.505587e-01, 1.042395e-02)
                 3379      |      (-1.060089e-01, -9.669230e-02, -1.459297e-01, 8.112378e-03)
                 3380      |      (-1.070350e-01, -9.777938e-02, -1.422880e-01, 4.520786e-03)
                 3381      |      (-1.066693e-01, -9.897234e-02, -1.407686e-01, -3.420285e-05)
                 3382      |      (-9.373261e-02, -9.373261e-02, -1.704007e-01, 1.225409e-06)
                 3383      |      (-9.373567e-02, -9.373509e-02, -1.704018e-01, 1.135842e-04)
                 3384      |      (-9.373531e-02, -9.373416e-02, -1.703979e-01, 2.267856e-04)
                 3385      |      (-9.373946e-02, -9.373585e-02, -1.703946e-01, 3.399658e-04)
                 3386      |      (-9.374106e-02, -9.373536e-02, -1.703871e-01, 4.532099e-04)
                 3387      |      (-9.374716e-02, -9.373744e-02, -1.703802e-01, 5.663455e-04)
                 3388      |      (-9.375093e-02, -9.373751e-02, -1.703693e-01, 6.794580e-04)
                 3389      |      (-9.375873e-02, -9.373987e-02, -1.703587e-01, 7.924175e-04)
                 3390      |      (-9.376416e-02, -9.374016e-02, -1.703440e-01, 9.053260e-04)
                 3391      |      (-9.377410e-02, -9.374305e-02, -1.703299e-01, 1.018034e-03)
                 3392      |      (-9.378142e-02, -9.374373e-02, -1.703116e-01, 1.130683e-03)
                 3393      |      (-9.379329e-02, -9.374704e-02, -1.702940e-01, 1.243064e-03)
                 3394      |      (-9.380278e-02, -9.374829e-02, -1.702724e-01, 1.355369e-03)
                 3395      |      (-9.381628e-02, -9.375181e-02, -1.702510e-01, 1.467376e-03)
                 3396      |      (-9.382745e-02, -9.375331e-02, -1.702256e-01, 1.579287e-03)
                 3397      |      (-9.384306e-02, -9.375738e-02, -1.702009e-01, 1.690840e-03)
                 3398      |      (-9.385609e-02, -9.375925e-02, -1.701720e-01, 1.802296e-03)
                 3399      |      (-9.387361e-02, -9.376374e-02, -1.701437e-01, 1.913330e-03)
