 TITLE ="GEORGIA TECH TEST PIT GRID (linear elastic)                                     "
 VARIABLES = "R","Z","DISP_R","DISP_Z","EPSR","EPSTH","EPSZ","EPSRZ","SIGMAR","SIGMATH","SIGMAZ","SIGMARZ"
 ZONE T="GEOMETRY & DISP", N=  475, E=  140, F=FEPOINT, ET=QUADRILATERAL
 17.54999924 46.00000000  0.00221100 -0.01264965    -0.0000008     0.0001260    -0.0004599     0.0005300    -1.8806852    -1.4731567    -3.2195113     0.7576104
 25.04999924 46.00000000  0.00209056 -0.01032413    -0.0000296     0.0000835    -0.0003064     0.0003693    -1.5274521    -1.1639409    -2.3212751     0.5278534
 32.54999924 46.00000000  0.00176644 -0.00853888    -0.0000541     0.0000543    -0.0002200     0.0002228    -1.4290742    -1.0809055    -1.8837115     0.3180399
 42.54999924 46.00000000  0.00127313 -0.00697004    -0.0000474     0.0000299    -0.0001568     0.0001097    -1.1521614    -0.9037732    -1.4438815     0.1570190
 52.54999924 46.00000000  0.00081933 -0.00604686    -0.0000418     0.0000156    -0.0001284     0.0000288    -1.0243043    -0.8398307    -1.2506769     0.0408515
 65.05000305 46.00000000  0.00036327 -0.00552619    -0.0000328     0.0000056    -0.0001153     0.0000091    -0.9256445    -0.8023512    -1.1430597     0.0131062
 77.55000305 46.00000000  0.00000000 -0.00537477    -0.0000254     0.0000000    -0.0001116    -0.0000027    -0.8706097    -0.7891257    -1.1022044    -0.0042695
  0.00000000 47.00000000  0.00000000 -0.01851357     0.0003053     0.0003053    -0.0012931     0.0000017    -2.2711867    -2.2711867    -5.6963712     0.0018643
  1.39999998 47.00000000  0.00042244 -0.01845497     0.0003005     0.0003017    -0.0012815     0.0001730    -2.2670294    -2.2643976    -5.6570329     0.1853894
  4.55000019 47.00000000  0.00129163 -0.01793718     0.0002459     0.0002839    -0.0011833     0.0005183    -2.2739387    -2.1926060    -5.3366308     0.5553171
  9.55000019 47.00000000  0.00220092 -0.01633896     0.0001130     0.0002305    -0.0009270     0.0007768    -2.2586710    -2.0070107    -4.4873262     0.8322652
 17.54999924 47.00000000  0.00254159 -0.01323117    -0.0000211     0.0001448    -0.0005753     0.0006757    -1.9806423    -1.6251074    -3.1682752     0.7239277
 32.54999924 47.00000000  0.00185315 -0.00882350    -0.0000652     0.0000569    -0.0002757     0.0002762    -1.3569020    -1.0951971    -1.8080845     0.2958904
 52.54999924 47.00000000  0.00079552 -0.00621829    -0.0000425     0.0000151    -0.0001661     0.0000313    -0.9203792    -0.7968567    -1.1853007     0.0335851
 77.55000305 47.00000000  0.00000000 -0.00552513    -0.0000236     0.0000000    -0.0001464    -0.0000027    -0.7789700    -0.7284997    -1.0422793    -0.0029207
  0.00000000 48.00000000  0.00000000 -0.01986554     0.0003674     0.0003674    -0.0014092     0.0000025    -2.1027204    -2.1027204    -5.9098511     0.0026554
  0.69999999 48.00000000  0.00025539 -0.01984732     0.0003622     0.0003648    -0.0014065     0.0000905    -2.1355621    -2.1300049    -5.9257705     0.0969466
  1.39999998 48.00000000  0.00050715 -0.01979613     0.0003610     0.0003622    -0.0013949     0.0001812    -2.1049110    -2.1022591    -5.8676070     0.1941408
  2.97499990 48.00000000  0.00105318 -0.01955699     0.0003284     0.0003540    -0.0013504     0.0003645    -2.1591082    -2.1042568    -5.7566126     0.3905747
  4.55000019 48.00000000  0.00154165 -0.01916702     0.0002869     0.0003388    -0.0012754     0.0005397    -2.1692680    -2.0580940    -5.5171494     0.5782453
  7.05000019 48.00000000  0.00214766 -0.01830097     0.0002028     0.0003046    -0.0011181     0.0006806    -2.1828612    -1.9646158    -5.0134198     0.7292387
  9.55000019 48.00000000  0.00255557 -0.01728233     0.0001144     0.0002676    -0.0009645     0.0007812    -2.2516296    -1.9232868    -4.5635812     0.8370524
 13.55000019 48.00000000  0.00283038 -0.01547702     0.0000322     0.0002089    -0.0007287     0.0007384    -2.0209011    -1.6423033    -3.6514862     0.7911765
 17.54999924 48.00000000  0.00281321 -0.01380030    -0.0000404     0.0001603    -0.0005670     0.0006513    -2.0027849    -1.5726454    -3.1310559     0.6978120
 25.04999924 48.00000000  0.00243702 -0.01108567    -0.0000602     0.0000973    -0.0003643     0.0004418    -1.5317746    -1.1942262    -2.1834368     0.4733505
 32.54999924 48.00000000  0.00190966 -0.00909038    -0.0000749     0.0000587    -0.0002592     0.0002551    -1.3408212    -1.0546945    -1.7359299     0.2732956
 42.54999924 48.00000000  0.00127627 -0.00736782    -0.0000574     0.0000300    -0.0001846     0.0001178    -1.0312592    -0.8440812    -1.3039036     0.1261941
 52.54999924 48.00000000  0.00076256 -0.00637913    -0.0000425     0.0000145    -0.0001554     0.0000227    -0.8769887    -0.7548188    -1.1188923     0.0243575
 65.05000305 48.00000000  0.00032432 -0.00582735    -0.0000305     0.0000050    -0.0001416     0.0000048    -0.7814723    -0.7054261    -1.0194859     0.0051141
 77.55000305 48.00000000  0.00000000 -0.00566763    -0.0000214     0.0000000    -0.0001382    -0.0000029    -0.7296609    -0.6838275    -0.9799080    -0.0031119
  0.00000000 49.00000000  0.00000000 -0.02133143     0.0004263     0.0004263    -0.0015241    -0.0000022    -1.9644291    -1.9644291    -6.1439083    -0.0023133
  1.39999998 49.00000000  0.00058815 -0.02124272     0.0004175     0.0004201    -0.0015042     0.0002045    -1.9621535    -1.9565547    -6.0800416     0.2191528
  4.55000019 49.00000000  0.00177085 -0.02048229     0.0003229     0.0003892    -0.0013561     0.0005988    -2.0681864    -1.9260381    -5.6658866     0.6415379
  9.55000019 49.00000000  0.00286635 -0.01826102     0.0001110     0.0003001    -0.0009880     0.0008110    -2.2343625    -1.8291075    -4.5894654     0.8689633
 17.54999924 49.00000000  0.00303180 -0.01436356    -0.0000580     0.0001728    -0.0005555     0.0006286    -2.0133339    -1.5188626    -3.0794643     0.6734971
 32.54999924 49.00000000  0.00193534 -0.00934255    -0.0000826     0.0000595    -0.0002439     0.0002314    -1.3210533    -1.0167299    -1.6667029     0.2479163
 52.54999924 49.00000000  0.00071863 -0.00652942    -0.0000418     0.0000137    -0.0001454     0.0000130    -0.8329763    -0.7141275    -1.0549062     0.0139693
 77.55000305 49.00000000  0.00000000 -0.00580169    -0.0000190     0.0000000    -0.0001304    -0.0000030    -0.6809140    -0.6401570    -0.9194785    -0.0032235
  0.00000000 50.00000000  0.00000000 -0.02291379     0.0004827     0.0004827    -0.0012410    -0.0000059    10.2303823    10.2303823    -6.2369728    -0.0346731
  0.69999999 50.00000000  0.00033539 -0.02288852     0.0004755     0.0004791    -0.0012360     0.0000632     9.8893191     9.9317729    -6.4266435     0.1164981
  1.39999998 50.00000000  0.00066574 -0.02280451     0.0004718     0.0004755    -0.0012238     0.0001319     9.8695352     9.9129118    -6.3061591     0.2959320
  2.97499990 50.00000000  0.00137138 -0.02245508     0.0004207     0.0004610    -0.0011615     0.0002445     8.6524908     9.1274506    -6.2777903     0.4663636
  4.55000019 50.00000000  0.00199089 -0.02187915     0.0003546     0.0004376    -0.0010648     0.0003689     7.6283082     8.6068835    -5.5090290     0.7236041
  7.05000019 50.00000000  0.00270578 -0.02063534     0.0002288     0.0003838    -0.0008819     0.0004272     4.5913317     6.4188302    -5.2677798     0.8289013
  9.55000019 50.00000000  0.00313486 -0.01925838     0.0001034     0.0003283    -0.0006980     0.0004645     2.0320901     4.6832080    -4.4378072     0.8980675
 13.55000019 50.00000000  0.00333397 -0.01693240     0.0000072     0.0002460    -0.0004832     0.0004092    -0.1503189     2.6653695    -3.5574378     0.7912659
 17.54999924 50.00000000  0.00319270 -0.01491136    -0.0000757     0.0001819    -0.0003269     0.0003329    -2.1784608     0.8586257    -3.0829020     0.6479665
 25.04999924 50.00000000  0.00260118 -0.01177957    -0.0000842     0.0001038    -0.0001817     0.0002157    -2.2790851    -0.0615084    -1.9877878     0.4176742
 32.54999924 50.00000000  0.00192896 -0.00957810    -0.0000889     0.0000593    -0.0001091     0.0001139    -2.5929679    -0.8466783    -1.6927719     0.2204941
 42.54999924 50.00000000  0.00119943 -0.00771024    -0.0000632     0.0000282    -0.0000695     0.0000477    -1.9360685    -0.8585100    -1.1574913     0.0964091
 52.54999924 50.00000000  0.00066482 -0.00666984    -0.0000403     0.0000127    -0.0000607     0.0000013    -1.4819097    -0.8573555    -1.0010617    -0.0042183
 65.05000305 50.00000000  0.00026781 -0.00609364    -0.0000266     0.0000041    -0.0000570    -0.0000016    -1.2077519    -0.8456821    -0.9154280     0.0002446
 77.55000305 50.00000000  0.00000000 -0.00592833    -0.0000163     0.0000000    -0.0000582    -0.0000032    -0.9588865    -0.7672282    -0.8289140    -0.0189282
  0.00000000 50.09999847  0.00000000 -0.02299720     0.0004723     0.0004723    -0.0008270    -0.0000052    21.4752079    21.4752079    -6.3773855    -0.0554224
  1.39999998 50.09999847  0.00065354 -0.02288661     0.0004645     0.0004668    -0.0008140     0.0000377    21.2808183    21.3297991    -6.1267908     0.4043468
  4.55000019 50.09999847  0.00195318 -0.02194783     0.0003491     0.0004293    -0.0006817     0.0000922    16.8127173    18.5311093    -5.2846267     0.9885382
  9.55000019 50.09999847  0.00308407 -0.01929710     0.0001024     0.0003229    -0.0003852     0.0001035     6.0651132    10.7928695    -4.3881734     1.1092417
 17.54999924 50.09999847  0.00315161 -0.01492269    -0.0000743     0.0001796    -0.0001131     0.0000665    -2.3454706     3.0975383    -3.1756345     0.7132390
 32.54999924 50.09999847  0.00190802 -0.00957722    -0.0000877     0.0000586     0.0000086     0.0000206    -3.8568089    -0.7193529    -1.7908237     0.2204229
 52.54999924 50.09999847  0.00065843 -0.00666844    -0.0000398     0.0000125     0.0000139    -0.0000016    -2.1476229    -1.0255039    -0.9967582    -0.0173661
 77.55000305 50.09999847  0.00000000 -0.00592768    -0.0000160     0.0000000     0.0000065    -0.0000032    -1.2671424    -0.9232439    -0.7845109    -0.0347658
  0.00000000 50.20000076  0.00000000 -0.02307918     0.0004622     0.0004622    -0.0008062    -0.0000045    21.3085466    21.3085466    -5.8807346    -0.0479076
  0.69999999 50.20000076  0.00032219 -0.02305277     0.0004584     0.0004603    -0.0008024     0.0000207    21.0388125    21.0793458    -5.9897282     0.2221162
  1.39999998 50.20000076  0.00064174 -0.02296730     0.0004576     0.0004584    -0.0007972     0.0000463    21.2649613    21.2822035    -5.6344746     0.4967656
  2.97499990 50.20000076  0.00132332 -0.02260773     0.0004049     0.0004448    -0.0007461     0.0000743    18.6812196    19.5359744    -5.9937618     0.7968335
  4.55000019 50.20000076  0.00191731 -0.02201549     0.0003439     0.0004214    -0.0006715     0.0001260    16.4154537    18.0773460    -5.3510872     1.3501335
  7.05000019 50.20000076  0.00261968 -0.02074320     0.0002235     0.0003716    -0.0005299     0.0001215    11.0797649    14.2543805    -5.0708779     1.3022438
  9.55000019 50.20000076  0.00303480 -0.01933542     0.0001013     0.0003178    -0.0003810     0.0001332     5.8446124    10.4852802    -4.4947935     1.4282149
 13.55000019 50.20000076  0.00324185 -0.01697935     0.0000095     0.0002393    -0.0002332     0.0000979     1.7100513     6.6349144    -3.4922053     1.0492192
 17.54999924 50.20000076  0.00311093 -0.01493397    -0.0000731     0.0001773    -0.0001117     0.0000744    -2.2873993     3.0787207    -3.1154112     0.7971822
 25.04999924 50.20000076  0.00253821 -0.01178603    -0.0000816     0.0001013    -0.0000327     0.0000447    -3.0035489     0.9176880    -1.9562688     0.4794262
 32.54999924 50.20000076  0.00188706 -0.00957637    -0.0000866     0.0000580     0.0000087     0.0000187    -3.7854640    -0.6854302    -1.7423177     0.1999057
 42.54999924 50.20000076  0.00117218 -0.00770651    -0.0000618     0.0000275     0.0000183     0.0000104    -2.8570821    -0.9427011    -1.1407170     0.1114992
 52.54999924 50.20000076  0.00065199 -0.00666706    -0.0000393     0.0000124     0.0000136    -0.0000039    -2.1211559    -1.0125283    -0.9859340    -0.0417501
 65.05000305 50.20000076  0.00026192 -0.00609157    -0.0000261     0.0000040     0.0000103     0.0000005    -1.6918721    -1.0464808    -0.9117646     0.0051469
 77.55000305 50.20000076  0.00000000 -0.00592704    -0.0000158     0.0000000     0.0000063    -0.0000033    -1.2608078    -0.9215257    -0.7870271    -0.0351103
  0.00000000 50.85000229  0.00000000 -0.02358298     0.0004196     0.0004196    -0.0007504    -0.0000023    17.5617198    17.5617198    -7.5200681    -0.0250131
  1.39999998 50.85000229  0.00058053 -0.02346622     0.0004128     0.0004147    -0.0007404     0.0000925    17.2511538    17.2904630    -7.4712642     0.9917967
  4.55000019 50.85000229  0.00173217 -0.02243633     0.0003133     0.0003807    -0.0006233     0.0002599    13.5335822    14.9787782    -6.5442468     2.7861637
  9.55000019 50.85000229  0.00275830 -0.01957419     0.0000948     0.0002888    -0.0003538     0.0002558     4.9119528     9.0704360    -4.7063599     2.7413215
 17.54999924 50.85000229  0.00285811 -0.01500428    -0.0000650     0.0001629    -0.0001054     0.0001134    -2.1195102     2.7643007    -2.9869211     1.2158081
 32.54999924 50.85000229  0.00174799 -0.00957109    -0.0000796     0.0000537     0.0000072     0.0000176    -3.5108608    -0.6527290    -1.6491153     0.1885671
 52.54999924 50.85000229  0.00060697 -0.00665863    -0.0000362     0.0000116     0.0000124    -0.0000083    -1.9675520    -0.9429617    -0.9257646    -0.0894108
 77.55000305 50.85000229  0.00000000 -0.00592321    -0.0000146     0.0000000     0.0000056    -0.0000035    -1.1770642    -0.8641715    -0.7433169    -0.0376724
  0.00000000 51.50000000  0.00000000 -0.02405470     0.0003918     0.0003918    -0.0007017     0.0000021    16.2850186    16.2850186    -7.1564564     0.0225856
  0.69999999 51.50000000  0.00027209 -0.02402275     0.0003857     0.0003887    -0.0006956     0.0000659    15.8620520    15.9273558    -7.3178729     0.7065279
  1.39999998 51.50000000  0.00053992 -0.02392984     0.0003815     0.0003857    -0.0006849     0.0001356    16.1157796    16.2042649    -6.7458236     1.4537492
  2.97499990 51.50000000  0.00110844 -0.02350461     0.0003384     0.0003726    -0.0006405     0.0002485    14.0628839    14.7949500    -6.9217608     2.6633741
  4.55000019 51.50000000  0.00160599 -0.02282578     0.0002882     0.0003530    -0.0005784     0.0003768    12.2385527    13.6263117    -6.3391724     4.0387349
  7.05000019 51.50000000  0.00219214 -0.02138018     0.0001858     0.0003109    -0.0004507     0.0003675     8.4283981    11.1103426    -5.2172491     3.9390696
  9.55000019 51.50000000  0.00253517 -0.01979540     0.0000855     0.0002655    -0.0003288     0.0003670     3.9694036     7.8274524    -4.9120676     3.9339521
 13.55000019 51.50000000  0.00272152 -0.01726233     0.0000108     0.0002008    -0.0002009     0.0002417     1.2627812     5.3374960    -3.2754981     2.5907652
 17.54999924 51.50000000  0.00262136 -0.01507102    -0.0000597     0.0001494    -0.0000992     0.0001530    -2.2014919     2.2813196    -3.0463934     1.6400675
 25.04999924 51.50000000  0.00214825 -0.01182697    -0.0000675     0.0000858    -0.0000302     0.0000778    -2.6052533     0.6805838    -1.8061513     0.8340909
 32.54999924 51.50000000  0.00160858 -0.00956699    -0.0000732     0.0000494     0.0000060     0.0000179    -3.2783565    -0.6500414    -1.5798077     0.1922499
 42.54999924 51.50000000  0.00099667 -0.00768481    -0.0000524     0.0000234     0.0000150     0.0000105    -2.4693346    -0.8438327    -1.0238399     0.1126556
 52.54999924 51.50000000  0.00056053 -0.00665101    -0.0000332     0.0000107     0.0000112    -0.0000124    -1.8066966    -0.8667479    -0.8562096    -0.1329948
 65.05000305 51.50000000  0.00022331 -0.00607920    -0.0000224     0.0000034     0.0000087    -0.0000010    -1.4743416    -0.9201034    -0.8074588    -0.0109178
 77.55000305 51.50000000  0.00000000 -0.00591971    -0.0000133     0.0000000     0.0000051    -0.0000037    -1.0811642    -0.7958779    -0.6874535    -0.0400246
  0.00000000 52.15000153  0.00000000 -0.02450913     0.0003752     0.0003752    -0.0006958     0.0000025    13.3154130    13.3154130    -9.6448181     0.0270773
  1.39999998 52.15000153  0.00051660 -0.02437358     0.0003654     0.0003690    -0.0006816     0.0001739    12.9194228    12.9973307    -9.5251334     1.8640529
  4.55000019 52.15000153  0.00152391 -0.02319727     0.0002668     0.0003349    -0.0005613     0.0004718     9.6211985    11.0810402    -8.1318572     5.0571403
  9.55000019 52.15000153  0.00235877 -0.02000125     0.0000701     0.0002470    -0.0003026     0.0004536     2.8978893     6.6903437    -5.0915352     4.8617622
 17.54999924 52.15000153  0.00240322 -0.01513231    -0.0000562     0.0001369    -0.0000902     0.0001860    -2.1126154     2.0268716    -2.8421479     1.9937511
 32.54999924 52.15000153  0.00146813 -0.00956309    -0.0000667     0.0000451     0.0000053     0.0000181    -3.0069553    -0.6094242    -1.4628912     0.1942056
 52.54999924 52.15000153  0.00051087 -0.00664413    -0.0000302     0.0000097     0.0000099    -0.0000161    -1.6693390    -0.8126245    -0.8080200    -0.1722827
 77.55000305 52.15000153  0.00000000 -0.00591667    -0.0000122     0.0000000     0.0000044    -0.0000040    -1.0097702    -0.7492582    -0.6552481    -0.0423736
  0.00000000 52.79999924  0.00000000 -0.02495926     0.0003698     0.0003698    -0.0006728     0.0000008    14.7073926    14.7073926   -10.2793396     0.0101959
  0.69999999 52.79999924  0.00025665 -0.02492314     0.0003635     0.0003666    -0.0006696     0.0000930    13.9761419    14.0526389   -10.7734575     1.1037156
  1.39999998 52.79999924  0.00050883 -0.02481595     0.0003592     0.0003635    -0.0006578     0.0001939    14.2302009    14.3334376   -10.1262581     2.3023995
  2.97499990 52.79999924  0.00103736 -0.02432495     0.0003099     0.0003487    -0.0006042     0.0003535    12.1735501    13.1041683    -9.7291316     4.1949599
  4.55000019 52.79999924  0.00148510 -0.02355549     0.0002494     0.0003264    -0.0005293     0.0005181    10.0403722    11.8885333    -8.6233163     6.1454447
  7.05000019 52.79999924  0.00196942 -0.02193237     0.0001473     0.0002793    -0.0003873     0.0005135     6.9376636    10.1082248    -5.8615356     6.0972850
  9.55000019 52.79999924  0.00222146 -0.02018879     0.0000526     0.0002326    -0.0002701     0.0004891     2.5751144     6.8963237    -5.1608306     5.8053983
 13.55000019 52.79999924  0.00231723 -0.01749924    -0.0000030     0.0001710    -0.0001590     0.0003187     0.6966588     4.8729224    -3.0364574     3.7803496
 17.54999924 52.79999924  0.00219779 -0.01518828    -0.0000547     0.0001252    -0.0000805     0.0001967    -2.2066021     2.1117822    -2.8225074     2.3377178
 25.04999924 52.79999924  0.00178305 -0.01186263    -0.0000580     0.0000712    -0.0000247     0.0000927    -2.4175027     0.6843243    -1.6190749     1.0980650
 32.54999924 52.79999924  0.00132727 -0.00956011    -0.0000607     0.0000408     0.0000033     0.0000170    -2.9364798    -0.4995069    -1.4002929     0.2016821
 42.54999924 52.79999924  0.00082057 -0.00766719    -0.0000434     0.0000193     0.0000110     0.0000090    -2.1987058    -0.6948345    -0.8975930     0.1072496
 52.54999924 52.79999924  0.00046002 -0.00663809    -0.0000273     0.0000088     0.0000079    -0.0000174    -1.5938500    -0.7283594    -0.7495368    -0.2071001
 65.05000305 52.79999924  0.00018343 -0.00606906    -0.0000184     0.0000028     0.0000061    -0.0000020    -1.2831974    -0.7737918    -0.6979459    -0.0234469
 77.55000305 52.79999924  0.00000000 -0.00591401    -0.0000109     0.0000000     0.0000033    -0.0000042    -0.9424491    -0.6796215    -0.6023890    -0.0498656
  0.00000000 53.45000076  0.00000000 -0.02538953     0.0003583     0.0003583    -0.0006675     0.0000014    13.5289497    13.5289497   -13.7290905     0.0184381
  1.39999998 53.45000076  0.00049056 -0.02523348     0.0003457     0.0003504    -0.0006486     0.0002143    13.0630391    13.1874639   -13.3603274     2.8475387
  4.55000019 53.45000076  0.00141360 -0.02388799     0.0002287     0.0003107    -0.0005053     0.0005603     8.8583237    11.0360659   -10.6485632     7.4450718
  9.55000019 53.45000076  0.00205299 -0.02035269     0.0000353     0.0002150    -0.0002385     0.0005067     1.8968198     6.6718302    -5.3785535     6.7320404
 17.54999924 53.45000076  0.00198005 -0.01523689    -0.0000516     0.0001128    -0.0000706     0.0002004    -2.1329027     2.2350650    -2.6396967     2.6626309
 32.54999924 53.45000076  0.00118397 -0.00955870    -0.0000541     0.0000364     0.0000016     0.0000160    -2.7606535    -0.3551582    -1.2797367     0.2121893
 52.54999924 53.45000076  0.00040928 -0.00663376    -0.0000243     0.0000078     0.0000061    -0.0000181    -1.4939812    -0.6419989    -0.6873233    -0.2408894
 77.55000305 53.45000076  0.00000000 -0.00591238    -0.0000098     0.0000000     0.0000023    -0.0000043    -0.8737000    -0.6137396    -0.5536015    -0.0570145
  0.00000000 54.09999847  0.00000000 -0.02582698     0.0003572     0.0003572    -0.0006807     0.0000012    12.2462725    12.2462725   -15.3358290     0.0162936
  0.69999999 54.09999847  0.00024677 -0.02578460     0.0003478     0.0003525    -0.0006752     0.0001232    11.2926173    11.4175257   -15.8940990     1.6373487
  1.39999998 54.09999847  0.00048696 -0.02565917     0.0003413     0.0003478    -0.0006572     0.0002565    11.6792248    11.8527872   -14.8530775     3.4073862
  2.97499990 54.09999847  0.00098138 -0.02509016     0.0002837     0.0003299    -0.0005910     0.0004589     9.3812953    10.6092047   -13.8606376     6.0971562
  4.55000019 54.09999847  0.00138052 -0.02421244     0.0002109     0.0003034    -0.0004979     0.0006586     6.9516137     9.4089077   -11.8834702     8.7512684
  7.05000019 54.09999847  0.00176230 -0.02239299     0.0001067     0.0002500    -0.0003314     0.0006377     4.8963018     8.7030613    -6.7471520     8.4730887
  9.55000019 54.09999847  0.00191411 -0.02049884     0.0000158     0.0002004    -0.0002143     0.0005753     0.5790612     5.4845936    -5.5366024     7.6439630
 13.55000019 54.09999847  0.00191241 -0.01767623    -0.0000178     0.0001411    -0.0001177     0.0003701    -0.0094854     4.2133854    -2.6645302     4.9176356
 17.54999924 54.09999847  0.00177190 -0.01528008    -0.0000500     0.0001010    -0.0000620     0.0002230    -2.2329049     1.7790606    -2.5520364     2.9625851
 25.04999924 54.09999847  0.00141074 -0.01189094    -0.0000488     0.0000563    -0.0000185     0.0001015    -2.1913997     0.6008970    -1.3879994     1.3481971
 32.54999924 54.09999847  0.00104047 -0.00955805    -0.0000479     0.0000320     0.0000009     0.0000166    -2.5027137    -0.3804224    -1.2068304     0.2210494
 42.54999924 54.09999847  0.00064064 -0.00765604    -0.0000341     0.0000151     0.0000073     0.0000074    -1.8692926    -0.5619327    -0.7680757     0.0982656
 52.54999924 54.09999847  0.00035763 -0.00663018    -0.0000212     0.0000068     0.0000051    -0.0000203    -1.3256728    -0.5802676    -0.6252120    -0.2702158
 65.05000305 54.09999847  0.00014303 -0.00606328    -0.0000143     0.0000022     0.0000036    -0.0000028    -1.0782463    -0.6396733    -0.6036806    -0.0367353
 77.55000305 54.09999847  0.00000000 -0.00591107    -0.0000086     0.0000000     0.0000019    -0.0000044    -0.7728185    -0.5448189    -0.4942023    -0.0585986
  0.00000000 54.75000000  0.00000000 -0.02628614     0.0003646     0.0003646    -0.0007299    -0.0000009     9.6367469     9.6367469   -19.4481137    -0.0114998
  1.39999998 54.75000000  0.00049636 -0.02610044     0.0003476     0.0003545    -0.0007046     0.0003000     9.0353929     9.2193499   -18.9268745     3.9861498
  4.55000019 54.75000000  0.00137565 -0.02453987     0.0001939     0.0003023    -0.0005047     0.0007507     4.4577975     7.3397068   -14.1071204     9.9747272
  9.55000019 54.75000000  0.00179953 -0.02063072    -0.0000076     0.0001884    -0.0001884     0.0006242    -0.8124302     4.3959212    -5.6166481     8.2931484
 17.54999924 54.75000000  0.00157391 -0.01531712    -0.0000493     0.0000897    -0.0000522     0.0002385    -2.2807186     1.4136188    -2.3571125     3.1693870
 32.54999924 54.75000000  0.00089699 -0.00955748    -0.0000417     0.0000276     0.0000004     0.0000169    -2.2208692    -0.3817371    -1.1021965     0.2242431
 52.54999924 54.75000000  0.00030447 -0.00662712    -0.0000182     0.0000058     0.0000041    -0.0000222    -1.1631758    -0.5248977    -0.5695392    -0.2953888
 77.55000305 54.75000000  0.00000000 -0.00590992    -0.0000074     0.0000000     0.0000015    -0.0000045    -0.6809887    -0.4836940    -0.4438810    -0.0593557
  0.00000000 55.39999771  0.00000000 -0.02677583     0.0003804     0.0003804    -0.0007504    -0.0000051    13.7158407    13.7158407   -22.4989246    -0.0816413
  0.69999999 55.39999771  0.00026254 -0.02672745     0.0003697     0.0003751    -0.0007413     0.0001408    12.7993307    12.9722242   -22.7367837     2.1972291
  1.39999998 55.39999771  0.00051756 -0.02657521     0.0003608     0.0003697    -0.0007193     0.0002993    13.3398228    13.6247212   -21.1848696     4.6769814
  2.97499990 55.39999771  0.00102365 -0.02589612     0.0002799     0.0003441    -0.0006217     0.0005190     9.6591092    11.7216137   -19.1925511     8.1025445
  4.55000019 55.39999771  0.00139937 -0.02486860     0.0001784     0.0003076    -0.0004898     0.0007332     5.6484493     9.8001315   -15.7441854    11.4506884
  7.05000019 55.39999771  0.00167487 -0.02280232     0.0000607     0.0002376    -0.0002866     0.0006766     3.3529286     9.0402239    -7.7325249    10.5513897
  9.55000019 55.39999771  0.00170283 -0.02074371    -0.0000328     0.0001783    -0.0001544     0.0005783    -1.8460029     4.9410057    -5.7296439     9.0313833
 13.55000019 55.39999771  0.00156816 -0.01780329    -0.0000401     0.0001157    -0.0000754     0.0003643    -1.2179551     3.7930259    -2.3362080     5.6782081
 17.54999924 55.39999771  0.00138192 -0.01534797    -0.0000496     0.0000787    -0.0000393     0.0002146    -2.5435760     1.5839534    -2.1927293     3.3482706
 25.04999924 55.39999771  0.00105129 -0.01190983    -0.0000419     0.0000420    -0.0000089     0.0000974    -2.1992849     0.4980109    -1.1301780     1.5194627
 32.54999924 55.39999771  0.00075313 -0.00955747    -0.0000356     0.0000231     0.0000013     0.0000131    -2.2208368    -0.3313521    -1.0238762     0.2009251
 42.54999924 55.39999771  0.00045918 -0.00764804    -0.0000251     0.0000108     0.0000059     0.0000060    -1.6323241    -0.4773725    -0.6317920     0.0952039
 52.54999924 55.39999771  0.00025058 -0.00662483    -0.0000152     0.0000048     0.0000038    -0.0000212    -1.1277934    -0.4857386    -0.5117087    -0.3340785
 65.05000305 55.39999771  0.00010164 -0.00605988    -0.0000100     0.0000016     0.0000024    -0.0000028    -0.9135535    -0.5410344    -0.5117465    -0.0430205
 77.55000305 55.39999771  0.00000000 -0.00590912    -0.0000062     0.0000000     0.0000016    -0.0000045    -0.6421015    -0.4414714    -0.3845763    -0.0724650
  0.00000000 56.04999924  0.00000000 -0.02724869     0.0003629     0.0003629    -0.0007309     0.0000032    13.0984952    13.0984952   -28.1756792     0.0601628
  1.39999998 56.04999924  0.00048937 -0.02702403     0.0003421     0.0003495    -0.0006986     0.0003035    12.1105356    12.3910414   -27.1583870     5.7267185
  4.55000019 56.04999924  0.00129887 -0.02516812     0.0001495     0.0002855    -0.0004487     0.0007324     4.0504862     9.1811613   -18.5216973    13.8181507
  9.55000019 56.04999924  0.00149690 -0.02083133    -0.0000471     0.0001567    -0.0001201     0.0005196    -2.9816920     4.7086191    -5.7375627     9.8038132
 17.54999924 56.04999924  0.00114693 -0.01536898    -0.0000446     0.0000654    -0.0000287     0.0001853    -2.6102899     1.5394790    -2.0104520     3.4966311
 32.54999924 56.04999924  0.00060434 -0.00955599    -0.0000287     0.0000186     0.0000016     0.0000093    -2.0813763    -0.2969078    -0.9390038     0.1756776
 52.54999924 56.04999924  0.00019918 -0.00662223    -0.0000121     0.0000038     0.0000033    -0.0000198    -1.0369976    -0.4370184    -0.4549661    -0.3729300
 77.55000305 56.04999924  0.00000000 -0.00590779    -0.0000051     0.0000000     0.0000017    -0.0000045    -0.5819065    -0.3894460    -0.3237819    -0.0849530
  0.00000000 56.69999695  0.00000000 -0.02772602     0.0003564     0.0003564    -0.0007484     0.0000072     9.3143385     9.3143385   -32.3757394     0.1353218
